 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Location Description
131014C,COFELY WORKPLACE LIMITED,M130237,5,242.22,TACTICAL DAY TO DAY,16/10/14,,ENFIELD FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130237,6,288.58,TACTICAL DAY TO DAY,16/10/14,,EUSTON FS
131014C,COFELY WORKPLACE LIMITED,M130237,7,360.01,TACTICAL DAY TO DAY,16/10/14,,FELTHAM FS
131014C,COFELY WORKPLACE LIMITED,M130237,8,859.08,TACTICAL DAY TO DAY,16/10/14,,FINCHLEY FS
131014C,COFELY WORKPLACE LIMITED,M130237,9,770.96,TACTICAL DAY TO DAY,16/10/14,,HAMMERSMITH FS
131014C,COFELY WORKPLACE LIMITED,M130237,10,34.68,TACTICAL DAY TO DAY,16/10/14,,HAROLD HILL FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130237,11,204.35,TACTICAL DAY TO DAY,16/10/14,,HARROW FS
131014C,COFELY WORKPLACE LIMITED,M130237,12,761.21,TACTICAL DAY TO DAY,16/10/14,,HESTON FS
131014C,COFELY WORKPLACE LIMITED,M130237,13,837.64,TACTICAL DAY TO DAY,16/10/14,,HOLLOWAY FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130237,14,280.50,TACTICAL DAY TO DAY,16/10/14,,HORNCHURCH FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130237,15,149.71,TACTICAL DAY TO DAY,16/10/14,,ILFORD FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130237,16,528.00,TACTICAL DAY TO DAY,16/10/14,,ISLINGTON FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130237,17,728.11,TACTICAL DAY TO DAY,16/10/14,,KENSINGTON FS
131014C,COFELY WORKPLACE LIMITED,M130237,18,148.17,TACTICAL DAY TO DAY,16/10/14,,MILLWALL FS
131014C,COFELY WORKPLACE LIMITED,M130237,19,917.39,TACTICAL DAY TO DAY,16/10/14,,PADDINGTON FS
131014C,COFELY WORKPLACE LIMITED,M130237,20,"1,165.45",TACTICAL DAY TO DAY,16/10/14,,POPLAR FS
131014C,COFELY WORKPLACE LIMITED,M130237,21,315.77,TACTICAL DAY TO DAY,16/10/14,,SHADWELL FS
131014C,COFELY WORKPLACE LIMITED,M130237,22,23.12,TACTICAL DAY TO DAY,16/10/14,,SHOREDITCH FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130237,23,153.96,TACTICAL DAY TO DAY,16/10/14,,SOHO FS
131014C,COFELY WORKPLACE LIMITED,M130237,24,777.27,TACTICAL DAY TO DAY,16/10/14,,SOUTHALL FS
131014C,COFELY WORKPLACE LIMITED,M130237,25,737.00,TACTICAL DAY TO DAY,16/10/14,,SOUTHGATE FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130237,26,183.92,TACTICAL DAY TO DAY,16/10/14,,STANMORE FS
131014C,COFELY WORKPLACE LIMITED,M130237,27,56.63,TACTICAL DAY TO DAY,16/10/14,,STOKE NEWINGTON FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130237,28,17.11,TACTICAL DAY TO DAY,16/10/14,,TOTTENHAM FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130237,29,56.62,TACTICAL DAY TO DAY,16/10/14,,WALTHAMSTOW FS
131014C,COFELY WORKPLACE LIMITED,M130237,30,991.84,TACTICAL DAY TO DAY,16/10/14,,WEMBLEY FS
131014C,COFELY WORKPLACE LIMITED,M130237,31,509.49,TACTICAL DAY TO DAY,16/10/14,,WENNINGTON FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130237,32,327.06,TACTICAL DAY TO DAY,16/10/14,,WEST HAMPSTEAD FS
131014C,COFELY WORKPLACE LIMITED,M130237,33,764.50,TACTICAL DAY TO DAY,16/10/14,,WHITECHAPEL FS
131014C,COFELY WORKPLACE LIMITED,M130237,34,72.14,TACTICAL DAY TO DAY,16/10/14,,WILLESDEN FS
131014C,COFELY WORKPLACE LIMITED,M130814,1,410.99,TACTICAL DAY TO DAY,16/10/14,"10,298.44",BARKING FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,2,168.56,TACTICAL DAY TO DAY,16/10/14,,BETHNAL GREEN FS
131014C,COFELY WORKPLACE LIMITED,M130814,3,16.60,TACTICAL DAY TO DAY,16/10/14,,CHELSEA FS
131014C,COFELY WORKPLACE LIMITED,M130814,4,76.95,TACTICAL DAY TO DAY,16/10/14,,CHISWICK FS
131014C,COFELY WORKPLACE LIMITED,M130814,5,123.11,TACTICAL DAY TO DAY,16/10/14,,DAGENHAM FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,6,126.50,TACTICAL DAY TO DAY,16/10/14,,EALING FS
131014C,COFELY WORKPLACE LIMITED,M130814,7,181.14,TACTICAL DAY TO DAY,16/10/14,,EAST HAM FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,8,22.85,TACTICAL DAY TO DAY,16/10/14,,ENFIELD FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,9,165.00,TACTICAL DAY TO DAY,16/10/14,,EUSTON FS
131014C,COFELY WORKPLACE LIMITED,M130814,10,557.50,TACTICAL DAY TO DAY,16/10/14,,FELTHAM FS
131014C,COFELY WORKPLACE LIMITED,M130814,11,544.50,TACTICAL DAY TO DAY,16/10/14,,FINCHLEY FS
131014C,COFELY WORKPLACE LIMITED,M130814,12,517.12,TACTICAL DAY TO DAY,16/10/14,,FULHAM FS
131014C,COFELY WORKPLACE LIMITED,M130814,13,25.18,TACTICAL DAY TO DAY,16/10/14,,HAINAULT FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,14,171.67,TACTICAL DAY TO DAY,16/10/14,,HAMMERSMITH FS
131014C,COFELY WORKPLACE LIMITED,M130814,15,63.26,TACTICAL DAY TO DAY,16/10/14,,HAROLD HILL FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,16,131.23,TACTICAL DAY TO DAY,16/10/14,,HARROW FS
131014C,COFELY WORKPLACE LIMITED,M130814,17,52.16,TACTICAL DAY TO DAY,16/10/14,,HAYES FS
131014C,COFELY WORKPLACE LIMITED,M130814,18,208.45,TACTICAL DAY TO DAY,16/10/14,,HEATHROW FS
131014C,COFELY WORKPLACE LIMITED,M130814,19,19.88,TACTICAL DAY TO DAY,16/10/14,,HENDON FS
131014C,COFELY WORKPLACE LIMITED,M130814,20,18.65,TACTICAL DAY TO DAY,16/10/14,,HILLINGDON FS
131014C,COFELY WORKPLACE LIMITED,M130814,21,148.59,TACTICAL DAY TO DAY,16/10/14,,HOLLOWAY FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,22,171.13,TACTICAL DAY TO DAY,16/10/14,,HORNCHURCH FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,23,19.38,TACTICAL DAY TO DAY,16/10/14,,HORNSEY FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,24,59.12,TACTICAL DAY TO DAY,16/10/14,,ISLINGTON FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,25,92.40,TACTICAL DAY TO DAY,16/10/14,,LEYTON FS
131014C,COFELY WORKPLACE LIMITED,M130814,26,41.52,TACTICAL DAY TO DAY,16/10/14,,LEYTONSTONE FS
131014C,COFELY WORKPLACE LIMITED,M130814,27,421.02,TACTICAL DAY TO DAY,16/10/14,,MILLWALL FS
131014C,COFELY WORKPLACE LIMITED,M130814,28,263.07,TACTICAL DAY TO DAY,16/10/14,,NORTH KENSINGTON FS
131014C,COFELY WORKPLACE LIMITED,M130814,29,272.27,TACTICAL DAY TO DAY,16/10/14,,NORTHOLT FS
131014C,COFELY WORKPLACE LIMITED,M130814,30,291.95,TACTICAL DAY TO DAY,16/10/14,,PADDINGTON FS
131014C,COFELY WORKPLACE LIMITED,M130814,31,"1,323.61",TACTICAL DAY TO DAY,16/10/14,,POPLAR FS
131014C,COFELY WORKPLACE LIMITED,M130814,32,44.60,TACTICAL DAY TO DAY,16/10/14,,ROMFORD FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,33,14.04,TACTICAL DAY TO DAY,16/10/14,,SHOREDITCH FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,34,708.62,TACTICAL DAY TO DAY,16/10/14,,SOHO FS
131014C,COFELY WORKPLACE LIMITED,M130814,35,405.09,TACTICAL DAY TO DAY,16/10/14,,SOUTHGATE FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,36,56.86,TACTICAL DAY TO DAY,16/10/14,,STOKE NEWINGTON FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,37,24.22,TACTICAL DAY TO DAY,16/10/14,,STRATFORD FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,38,66.65,TACTICAL DAY TO DAY,16/10/14,,TOTTENHAM FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,39,123.55,TACTICAL DAY TO DAY,16/10/14,,WALTHAMSTOW FS
131014C,COFELY WORKPLACE LIMITED,M130814,40,270.52,TACTICAL DAY TO DAY,16/10/14,,WEMBLEY FS
131014C,COFELY WORKPLACE LIMITED,M130814,41,956.78,TACTICAL DAY TO DAY,16/10/14,,WENNINGTON FIRE STATION
131014C,COFELY WORKPLACE LIMITED,M130814,42,922.15,TACTICAL DAY TO DAY,16/10/14,,WEST HAMPSTEAD FS
131014C,PILLINGER CONTROLS LTD========,PI73187,1,"3,051.26",STRATEGIC (NON CYCLICAL),16/10/14,"3,051.26",STANMORE FS
902459,BABCOCK TRAINING LTD,PTSI011333,1,"1,263,785.88",TRAINING CONTRACT,17/10/14,"1,350,519.00",HR TRNG ASURNCE & BUS RELTNSHP
902459,BABCOCK TRAINING LTD,PTSI011333,2,"86,733.12",TRAINING CONTRACT,17/10/14,,HR TRNG ASURNCE & BUS RELTNSHP
071014G,HEALTH MANAGEMENT LIMITED=====,0000120331,1,"107,035.75",OHS CONTRACT,20/10/14,"107,035.75",HR CENTRALLY HELD BUDGETS
151014C,HAYS ACCOUNTANCY & FINANCE====,1004744669,1,899.00,FRS STAFF AGENCY,20/10/14,899.00,WORKS DELIVERY
141014G,*SPRUE SAFETY PRODUCTS LTD====,1065559,1,"1,483.20",FIRE DETECTORS,20/10/14,"1,483.20",CFS - NEWHAM
800053513,*GET YOURSELF NOTICED LTD,11806,1,"1,923.00",PUBLIC RELATIONS,20/10/14,"4,543.00",COMMS MARKETING
800053513,*GET YOURSELF NOTICED LTD,11806,2,"2,620.00",PUBLIC RELATIONS,20/10/14,,COMMS MARKETING
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120197,1,437.50,GROUNDS MAINTENANCE,20/10/14,437.50,SURBITON FS
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,1,250.00,GROUNDS MAINTENANCE,20/10/14,"5,150.00",PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,2,250.00,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,3,337.50,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,4,50.00,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,5,250.00,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,6,337.50,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,7,187.50,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,8,187.50,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,9,250.00,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,10,375.00,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,11,375.00,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,12,250.00,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,13,500.00,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,14,62.50,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,15,125.00,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,16,625.00,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,17,187.50,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,18,187.50,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,19,62.50,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,20,50.00,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120198,21,250.00,GROUNDS MAINTENANCE,20/10/14,,PREMISES HOLDING A/C STC
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120199,1,437.50,GROUNDS MAINTENANCE,20/10/14,437.50,TWICKENHAM FS
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120200,1,25.00,GROUNDS MAINTENANCE,20/10/14,"1,862.50",SUTTON FS
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120200,2,62.50,GROUNDS MAINTENANCE,20/10/14,,SUTTON FS
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120200,3,62.50,GROUNDS MAINTENANCE,20/10/14,,SUTTON FS
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120200,4,87.50,GROUNDS MAINTENANCE,20/10/14,,SUTTON FS
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120200,5,250.00,GROUNDS MAINTENANCE,20/10/14,,SUTTON FS
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120200,6,937.50,GROUNDS MAINTENANCE,20/10/14,,SUTTON FS
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120200,7,437.50,GROUNDS MAINTENANCE,20/10/14,,SUTTON FS
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120201,1,100.00,GROUNDS MAINTENANCE,20/10/14,662.50,KINGSTON FS
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120201,2,100.00,GROUNDS MAINTENANCE,20/10/14,,KINGSTON FS
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120201,3,275.00,GROUNDS MAINTENANCE,20/10/14,,KINGSTON FS
151014C,VISTA LANDSCAPE MANAGEMENT LTD,120201,4,187.50,GROUNDS MAINTENANCE,20/10/14,,KINGSTON FS
101014G,SILVERSANDS LIMITED===========,121299,1,950.00,PURCHASES-SOFTWARE,20/10/14,"1,900.00",
101014G,SILVERSANDS LIMITED===========,121299,2,950.00,PURCHASES-SOFTWARE,20/10/14,,
131014C,SAFEGUARD PEST CON. & ENV.LTD,128504,1,460.00,PEST CONTROL,20/10/14,460.00,UNION STREET HQ HOLDING A/C
151014C,HOK INTERNATIONAL LTD,13.33034.00-11,1,"1,489.46",PROFESSIONAL SERVICES,20/10/14,"1,489.46",PFI CONSTRUCTION
140834,THAMES WATER UTILITIES LTD====,13752-86795K,1,435.70,WATER & SEWERAGE RATES,20/10/14,435.70,BECKENHAM FS
151014C,GP CONTRACTS==================,14916,1,"1,100.00",TACTICAL DAY TO DAY,20/10/14,"1,100.00",WANDSWORTH FIRE STATION
141014E,UK TAPES LTD==================,152250,1,967.20,GENERAL CONSUMABLES,20/10/14,967.20,
140834,THAMES WATER UTILITIES LTD====,16168-06584J,1,496.25,WATER & SEWERAGE RATES,20/10/14,496.25,HOLLOWAY FIRE STATION
151014C,DRON & WRIGHT=================,17320,1,607.50,PROFESSIONAL SERVICES,20/10/14,607.50,PFI CONSTRUCTION
151014C,DRON & WRIGHT=================,17321,1,"7,557.00",PROFESSIONAL SERVICES,20/10/14,"7,837.00",ENERGY & COMPLIANCE
151014C,DRON & WRIGHT=================,17321,2,280.00,PROF FEES-MISCELLANEOUS,20/10/14,,
081014G,SHARED SERVICE ARCHITECTURE LT,2014/323,1,375.00,PROFESSIONAL DEVELOPMENT,20/10/14,375.00,FN FINANCE ADMINISTRATION
141014E,RAIL INDUSTRY FIRE ASSOCIATION,2319,1,300.00,SUBSCRIPTIONS,20/10/14,300.00,FSR - POLICY
800054089,ADECCO UK LIMITED=============,26926727,1,531.60,FRS STAFF AGENCY,20/10/14,531.60,MOBILISING
800054054,ADECCO UK LIMITED=============,26926728,1,439.60,FRS STAFF AGENCY,20/10/14,439.60,LEASE CARS ADMINISTRATION
800054056,ADECCO UK LIMITED=============,26926730,1,"1,328.35",FRS STAFF AGENCY,20/10/14,"1,328.35",LEGAL SERVICES
800054057,ADECCO UK LIMITED=============,26926731,1,704.90,FRS STAFF AGENCY,20/10/14,704.90,NATL OPERATIONAL GUIDANCE PROJ
800054061,ADECCO UK LIMITED=============,26926735,1,703.92,FRS STAFF AGENCY,20/10/14,703.92,NATL OPERATIONAL GUIDANCE PROJ
800054062,ADECCO UK LIMITED=============,26926736,1,489.72,FRS STAFF AGENCY,20/10/14,489.72,HR EMPLOYMENT RELATIONS
800054064,ADECCO UK LIMITED=============,26926738,1,489.72,FRS STAFF AGENCY,20/10/14,489.72,DIRECTORATE ADMINISTRATION
800054066,ADECCO UK LIMITED=============,26926740,1,527.94,FRS STAFF AGENCY,20/10/14,527.94,PFI CONSTRUCTION
800054067,ADECCO UK LIMITED=============,26926741,1,"1,471.35",FRS STAFF AGENCY,20/10/14,"1,471.35",LEGAL SERVICES
800054068,ADECCO UK LIMITED=============,26926742,1,368.32,FRS STAFF AGENCY,20/10/14,368.32,REVIEW OF PROPERTY SERVICES
800054069,ADECCO UK LIMITED=============,26926743,1,367.08,FRS STAFF AGENCY,20/10/14,367.08,WATER OFFICE
800054070,ADECCO UK LIMITED=============,26926744,1,"1,270.34",FRS STAFF AGENCY,20/10/14,"1,270.34",COMMISSIONERS SECRETARIAT
800054071,ADECCO UK LIMITED=============,26926745,1,439.60,FRS STAFF AGENCY,20/10/14,439.60,HR EMPLOYMENT RELATIONS
800054072,ADECCO UK LIMITED=============,26926746,1,351.68,FRS STAFF AGENCY,20/10/14,351.68,SOUTH WEST AREA TEAM
800054074,ADECCO UK LIMITED=============,26926748,1,612.15,FRS STAFF AGENCY,20/10/14,612.15,SOUTH EAST AREA TEAM
800054075,ADECCO UK LIMITED=============,26926749,1,401.92,FRS STAFF AGENCY,20/10/14,401.92,FSR - POLICY
800054076,ADECCO UK LIMITED=============,26926750,1,351.68,FRS STAFF AGENCY,20/10/14,351.68,NORTH EAST AREA TEAM
800054079,ADECCO UK LIMITED=============,26930569,1,"1,241.25",FRS STAFF AGENCY,20/10/14,"1,241.25",COMMS COMMUNICATION SUPPORT
800054081,ADECCO UK LIMITED=============,26930571,1,"1,131.20",FRS STAFF AGENCY,20/10/14,"1,131.20",TSS MANAGEMENT
800054083,ADECCO UK LIMITED=============,26930573,1,"2,867.35",PROF FEES-SOFTWARE CONSULTANTS,20/10/14,"2,867.35",
800054091,ADECCO UK LIMITED=============,26930576,1,731.28,FRS STAFF AGENCY,20/10/14,731.28,LEGAL SERVICES
800054086,ADECCO UK LIMITED=============,26930577,1,"1,257.00",FRS STAFF AGENCY,20/10/14,"1,257.00",LEGAL SERVICES
800054048,ADECCO UK LIMITED=============,26934342,1,708.80,FRS STAFF AGENCY,20/10/14,708.80,MOBILISING
800054049,ADECCO UK LIMITED=============,26934343,1,531.60,FRS STAFF AGENCY,20/10/14,531.60,MOBILISING
800054024,ADECCO UK LIMITED=============,26934346,1,"1,199.80",FRS STAFF AGENCY,20/10/14,"1,199.80",LEGAL SERVICES
800054025,ADECCO UK LIMITED=============,26934347,1,422.94,FRS STAFF AGENCY,20/10/14,422.94,NATL OPERATIONAL GUIDANCE PROJ
800054027,ADECCO UK LIMITED=============,26934349,1,439.60,FRS STAFF AGENCY,20/10/14,439.60,NORTH WEST AREA TEAM
800054028,ADECCO UK LIMITED=============,26934350,1,279.84,FRS STAFF AGENCY,20/10/14,279.84,FSR - POLICY
800054030,ADECCO UK LIMITED=============,26934352,1,489.72,FRS STAFF AGENCY,20/10/14,489.72,HR EMPLOYMENT RELATIONS
800054031,ADECCO UK LIMITED=============,26934354,1,585.92,FRS STAFF AGENCY,20/10/14,585.92,DIRECTORATE ADMINISTRATION
800054034,ADECCO UK LIMITED=============,26934357,1,612.15,FRS STAFF AGENCY,20/10/14,612.15,CORPORATE PROCUREMENT SERVICES
800054035,ADECCO UK LIMITED=============,26934358,1,628.50,FRS STAFF AGENCY,20/10/14,628.50,PFI CONSTRUCTION
800054036,ADECCO UK LIMITED=============,26934359,1,"1,471.35",FRS STAFF AGENCY,20/10/14,"1,471.35",LEGAL SERVICES
800054037,ADECCO UK LIMITED=============,26934360,1,966.84,FRS STAFF AGENCY,20/10/14,966.84,REVIEW OF PROPERTY SERVICES
800054038,ADECCO UK LIMITED=============,26934361,1,611.80,FRS STAFF AGENCY,20/10/14,611.80,WATER OFFICE
800054039,ADECCO UK LIMITED=============,26934363,1,439.60,FRS STAFF AGENCY,20/10/14,439.60,SOUTH WEST AREA TEAM
800054040,ADECCO UK LIMITED=============,26934364,1,612.15,FRS STAFF AGENCY,20/10/14,612.15,SOUTH EAST AREA TEAM
800054041,ADECCO UK LIMITED=============,26934365,1,879.90,FRS STAFF AGENCY,20/10/14,879.90,VEHICLES / EQUIPMENT PROGRAMME
800054042,ADECCO UK LIMITED=============,26934367,1,439.60,FRS STAFF AGENCY,20/10/14,439.60,NORTH EAST AREA TEAM
800054047,ADECCO UK LIMITED=============,26938068,1,744.75,FRS STAFF AGENCY,20/10/14,744.75,COMMS COMMUNICATION SUPPORT
021014G,SUNDERLAND CITY COUNCIL,2808006571,1,"2,945.36",FIRE AUTHORITIES,20/10/14,"2,945.36",NATL OPERATIONAL GUIDANCE PROJ
071014G,PRECISE MEDIA MONITORING LTD==,295218,1,573.89,PRESS OFFICE,20/10/14,573.89,COMMS MEDIA & INTERNAL COMMS
081014G,FIXATION (UK) LIMITED=========,298567,1,"3,960.35",PUBLIC RELATIONS,20/10/14,"3,960.35",COMMS MARKETING
141014G,SAFEQUIP LTD==================,32790,1,720.00,OPERATIONAL EQUIP-PURCHASE,20/10/14,792.95,PROTECTIVE EQUIPMENT GROUP
141014G,SAFEQUIP LTD==================,32790,2,47.95,OPERATIONAL EQUIP-PURCHASE,20/10/14,,PROTECTIVE EQUIPMENT GROUP
141014G,SAFEQUIP LTD==================,32790,3,25.00,OPERATIONAL EQUIP-PURCHASE,20/10/14,,PROTECTIVE EQUIPMENT GROUP
151014C,MCGRATH BROS (WASTE CONTROL) L,340090,1,292.50,REFUSE COLLECTION,20/10/14,292.50,UNION STREET HQ HOLDING A/C
141014G,CANON (UK) LTD===============,401574704,1,4.17,OFFICE EQUIPMENT,20/10/14,941.33,MOBILISING
141014G,CANON (UK) LTD===============,401574704,2,937.16,OFFICE EQUIPMENT,20/10/14,,MOBILISING
081014G,FLEXIFORM BUSINESS FURNITURE==,410833,1,"1,410.00",PURCHASES-FURNITURE,20/10/14,"1,410.00",
151014C,FOCUS & VISION TECHNOLOGY LTD,42638,1,362.94,MEDICAL EXPENSES CONTRACT,20/10/14,362.94,HR CENTRALLY HELD BUDGETS
151014C,KNIGHTON CLEANING SERVICES LTD,42941,1,944.52,SPECIAL CLEANS,20/10/14,944.52,UNION STREET HQ HOLDING A/C
151014C,FAHEY BUILDERS LTD============,5240,1,"1,967.00",STRATEGIC (NON CYCLICAL),20/10/14,"9,835.00",BARNET FS
151014C,FAHEY BUILDERS LTD============,5240,2,"1,967.00",STRATEGIC (NON CYCLICAL),20/10/14,,CLAPHAM FS
151014C,FAHEY BUILDERS LTD============,5240,3,"1,967.00",STRATEGIC (NON CYCLICAL),20/10/14,,RICHMOND FS
151014C,FAHEY BUILDERS LTD============,5240,4,"1,967.00",STRATEGIC (NON CYCLICAL),20/10/14,,WANDSWORTH FIRE STATION
151014C,FAHEY BUILDERS LTD============,5240,5,"1,967.00",STRATEGIC (NON CYCLICAL),20/10/14,,HAYES FS
151014C,CORE SURVEYSLTD===============,5825,1,540.50,ASBESTOS,20/10/14,710.50,GREENWICH FS
151014C,CORE SURVEYSLTD===============,5825,2,170.00,ASBESTOS,20/10/14,,WIMBLEDON FIRE STATION
091014G,UNIFY,6000864013,1,529.35,TELECOMMUNICATIONS,20/10/14,529.35,I&CT CENTRALLY HELD BUDGETS
140834,ESSEX & SUFFOLK WATER PLC=====,602247870016Q,1,"1,154.54",WATER & SEWERAGE RATES,20/10/14,"1,154.54",ROMFORD FIRE STATION
151014C,SWEETT  UK LTD,7039882,1,892.07,PROF FEES-MISCELLANEOUS,20/10/14,892.07,
081014G,SWEETT  UK LTD,7044045,1,"1,750.00",STRATEGIC (NON CYCLICAL),20/10/14,"1,750.00",ROMFORD FIRE STATION
081014G,SWEETT  UK LTD,7044050,1,875.72,STRATEGIC (NON CYCLICAL),20/10/14,875.72,CHINGFORD FS
141014G,LINCOLNSHIRE COUNTY COUNCIL===,90802031,1,"24,028.63",FIRE AUTHORITIES,20/10/14,"24,028.63",NATL OPERATIONAL GUIDANCE PROJ
140844,DEPARTMENT FOR WORK & PENSIONS,9123*,1,615.00,DWP NHS CHARGES,20/10/14,615.00,CENTRALLY HELD BUDGETS
140834,THAMES WATER UTILITIES LTD====,95240-85193:,1,820.66,WATER & SEWERAGE RATES,20/10/14,820.66,UNION STREET HQ HOLDING A/C
151014C,ASTEC SURVEYS LIMITED=========,ASL-14-299,1,195.00,ASBESTOS,20/10/14,545.00,EDMONTON FIRE STATION
151014C,ASTEC SURVEYS LIMITED=========,ASL-14-299,2,175.00,ASBESTOS,20/10/14,,PARK ROYAL FS
151014C,ASTEC SURVEYS LIMITED=========,ASL-14-299,3,175.00,ASBESTOS,20/10/14,,STOKE NEWINGTON FIRE STATION
151014C,ASTEC SURVEYS LIMITED=========,ASL-14-300,1,895.00,ASBESTOS,20/10/14,895.00,HORNCHURCH FIRE STATION
021014G,LPFA CONTRIBUTIONS ACCOUNT====,BD553,1,"63,947.00",PENSION SERVICES,20/10/14,"63,947.00",FIRE SERVICE PENSION A/C
141014G,THAMES WATER UTILITIES LTD====,CBA1408042,1,477.00,CURRENT HYDRANT COSTS,20/10/14,477.00,WATER OFFICE
061014G,THE GEOINFORMATION GROUP======,D141001,1,"10,000.00",CONSULTANTS,20/10/14,"10,000.00",INFORMATION MNGT & PERFORMANCE
141014G,HALL FUELS,I07050338,1,"2,097.20",FUEL,20/10/14,"2,097.20",FELTHAM FS
140833,DAYS CONTRACT HIRE,INV00054344,1,"1,845.29",LEASE CAR CHARGES,20/10/14,"3,741.84",LEASE CARS ADMINISTRATION
