Invoice Number, Batch No,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,6,560.48,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,7,412.74,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,8,55.33,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,9,301.63,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,10,69.13,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,11,"2,046.16",GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,12,276.47,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,13,124.93,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,14,91.77,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,15,201.63,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,16,604.53,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,17,336.31,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,18,465.39,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,19,"1,683.16",GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,20,347.94,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,21,"1,039.57",GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,22,111.19,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,23,216.17,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,24,429.73,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,25,57.35,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,26,174.39,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,27,142.86,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,28,266.23,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,29,274.12,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,30,74.80,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,31,406.37,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,32,378.12,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,33,593.16,GAS,23/11/17,,Technical and Service Support,Utilities
1253010173,142056,CORONA ENERGY RETAIL 4 LTD,1253010173,34,446.84,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,1,991.60,GAS,23/11/17,"11,939.35",Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,2,413.26,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,3,510.21,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,4,840.87,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,5,239.26,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,6,38.32,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,7,53.01,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,8,470.60,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,9,127.72,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,10,429.62,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,11,407.41,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,12,47.59,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,13,283.99,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,14,288.68,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,15,423.64,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,16,472.78,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,17,84.02,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,18,42.04,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,19,61.38,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,20,73.04,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,21,83.38,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,22,231.65,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,23,605.69,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,24,329.80,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,25,358.52,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,26,"1,493.98",GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,27,196.25,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,28,109.82,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,29,69.76,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,30,596.49,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,31,321.47,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,32,966.02,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,33,65.82,GAS,23/11/17,,Technical and Service Support,Utilities
1253010174,142057,CORONA ENERGY RETAIL 4 LTD,1253010174,34,211.66,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,1,148.35,GAS,23/11/17,"7,046.89",Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,2,419.78,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,3,484.99,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,4,226.58,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,5,94.17,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,6,68.49,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,7,379.15,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,8,271.94,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,9,558.76,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,10,241.91,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,11,631.99,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,12,95.61,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,13,194.32,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,14,369.20,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,15,582.31,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,16,307.43,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,17,530.67,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,18,641.83,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,19,406.11,GAS,23/11/17,,Technical and Service Support,Utilities
1253010175,142058,CORONA ENERGY RETAIL 4 LTD,1253010175,20,393.30,GAS,23/11/17,,Technical and Service Support,Utilities
1711041,161117K,TORQUE CALIBRATION LTD,1711041,1,288.00,REPAIR & MAINTENANCE,23/11/17,435.00,Technical and Service Support,Furniture & Soft Furnishings
1711041,161117K,TORQUE CALIBRATION LTD,1711041,2,132.00,REPAIR & MAINTENANCE,23/11/17,,Technical and Service Support,Furniture & Soft Furnishings
1711041,161117K,TORQUE CALIBRATION LTD,1711041,3,15.00,REPAIR & MAINTENANCE,23/11/17,,Technical and Service Support,Furniture & Soft Furnishings
1763,201117K,LONDON FIT OUT LTD,1763,1,"2,741.90",DAY TO DAY MINOR IMPS,23/11/17,"4,422.90",Technical and Service Support,Works - Construction
1763,201117K,LONDON FIT OUT LTD,1763,2,"1,681.00",DAY TO DAY MINOR IMPS,23/11/17,,Technical and Service Support,Works - Construction
1765,201117K,LONDON FIT OUT LTD,1765,1,"6,772.40",DAY TO DAY MINOR IMPS,23/11/17,"9,648.08",Technical and Service Support,Works - Construction
1765,201117K,LONDON FIT OUT LTD,1765,2,"2,875.68",DAY TO DAY MINOR IMPS,23/11/17,,Technical and Service Support,Works - Construction
1767,161117K,LONDON FIT OUT LTD,1767,1,"1,232.00",DAY TO DAY MINOR IMPS,23/11/17,"1,232.00",Grenfell,Works - Construction
1800026417,161117K,ENGIE,1800026417,1,"1,327.03",STRATEGIC (CYCLICAL),23/11/17,"1,327.03",Technical and Service Support,Works - Construction
1800027771,161117K,ENGIE,1800027771,1,"1,327.03",STRATEGIC (CYCLICAL),23/11/17,"1,327.03",Technical and Service Support,Works - Construction
190635,142059,MR ADAM ROSS,190635,1,750.00,COUNSELS FEES,23/11/17,750.00,Compensation Budgets,Legal Services
2017/UNL14431,201117K,LAERDAL MEDICAL LIMITED=======,2017/UNL14431,1,635.50,HYGIENE,23/11/17,950.50,Operational Policy,Cleaning & Janitorial
2017/UNL14431,201117K,LAERDAL MEDICAL LIMITED=======,2017/UNL14431,2,315.00,HYGIENE,23/11/17,,Operational Policy,Cleaning & Janitorial
205770,141117K,PAVILION PUBLISHING LTD,205770,1,688.00,PROFESSIONAL DEVELOPMENT,23/11/17,688.00,Development and Training,Human Resources
205826,201117K,PAVILION PUBLISHING(BRIGHTON),205826,1,"1,020.00",PROFESSIONAL DEVELOPMENT,23/11/17,"1,020.00",National Operational Guidance Project,Human Resources
23204,800106741,*NPS (SHOES) LTD,23204,1,45.25,CLOTHING,23/11/17,"1,627.00",Fire Stations (North East),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,2,45.25,CLOTHING,23/11/17,,Grenfell,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,3,45.25,CLOTHING,23/11/17,,Fire Safety Delivery,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,4,90.50,CLOTHING,23/11/17,,National Operational Guidance Project,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,5,73.00,CLOTHING,23/11/17,,Central Operations,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,6,73.00,CLOTHING,23/11/17,,Central Operations,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,7,73.00,CLOTHING,23/11/17,,Central Operations,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,8,73.00,CLOTHING,23/11/17,,Firefighter Trainees,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,9,45.25,CLOTHING,23/11/17,,Fire Stations (North West),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,10,73.00,CLOTHING,23/11/17,,Central Operations,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,11,45.25,CLOTHING,23/11/17,,Fire Safety Delivery,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,12,36.50,CLOTHING,23/11/17,,Fire Stations (South East),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,13,73.00,CLOTHING,23/11/17,,Central Operations,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,14,45.25,CLOTHING,23/11/17,,Corporate Management Team,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,15,73.00,CLOTHING,23/11/17,,Central Operations,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,16,45.25,CLOTHING,23/11/17,,Fire Stations (South East),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,17,45.25,CLOTHING,23/11/17,,Health and Safety,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,18,33.00,CLOTHING,23/11/17,,Fire Stations (North East),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,19,33.00,CLOTHING,23/11/17,,Fire Stations (North West),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,20,33.00,CLOTHING,23/11/17,,Control and Resource Management,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,21,33.00,CLOTHING,23/11/17,,Control and Resource Management,Clothing
23204,800106741,*NPS (SHOES) LTD,23204,22,33.00,CLOTHING,23/11/17,,Fire Stations (South West),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,23,33.00,CLOTHING,23/11/17,,Fire Stations (North West),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,24,33.00,CLOTHING,23/11/17,,Fire Stations (North East),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,25,33.00,CLOTHING,23/11/17,,Fire Stations (North West),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,26,33.00,CLOTHING,23/11/17,,Fire Stations (North West),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,27,33.00,CLOTHING,23/11/17,,Fire Stations (North East),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,28,33.00,CLOTHING,23/11/17,,Fire Stations (North East),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,29,33.00,CLOTHING,23/11/17,,Fire Stations (South East),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,30,33.00,CLOTHING,23/11/17,,Fire Stations (South West),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,31,33.00,CLOTHING,23/11/17,,Fire Stations (North West),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,32,33.00,CLOTHING,23/11/17,,Fire Stations (South West),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,33,33.00,CLOTHING,23/11/17,,Fire Stations (South West),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,34,33.00,CLOTHING,23/11/17,,Fire Stations (South West),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,35,33.00,CLOTHING,23/11/17,,Fire Stations (South West),Clothing
23204,800106741,*NPS (SHOES) LTD,23204,36,33.00,CLOTHING,23/11/17,,Control and Resource Management,Clothing
248689,171117K,VODAFONE LIMITED,248689,1,"1,015.00",MOBILE PLAN CHARGES,23/11/17,"1,287.93",Information and Communication Technology,ICT
248689,171117K,VODAFONE LIMITED,248689,2,272.93,MOBILE PLAN CHARGES,23/11/17,,Information and Communication Technology,ICT
28326803,161117K,AECOM INFRASTRUCTURE &,28326803,1,"22,826.28",PROF FEES-MISCELLANEOUS,23/11/17,"27,544.32",Technical and Service Support, 
28326803,161117K,AECOM INFRASTRUCTURE &,28326803,2,"4,718.04",PROF FEES-MISCELLANEOUS,23/11/17,,Technical and Service Support, 
2910104380,161117K,DRAEGER SAFETY UK LIMITED,2910104380,1,54.00,PROTECTIVE EQUIPT - PARTS,23/11/17,"4,606.85",Technical and Service Support,Emergency Services
2910104380,161117K,DRAEGER SAFETY UK LIMITED,2910104380,2,265.50,PROTECTIVE EQUIPT - PARTS,23/11/17,,Technical and Service Support,Emergency Services
2910104380,161117K,DRAEGER SAFETY UK LIMITED,2910104380,3,69.40,PROTECTIVE EQUIPT - PARTS,23/11/17,,Technical and Service Support,Emergency Services
2910104380,161117K,DRAEGER SAFETY UK LIMITED,2910104380,4,388.95,PROTECTIVE EQUIPT - PARTS,23/11/17,,Technical and Service Support,Emergency Services
2910104380,161117K,DRAEGER SAFETY UK LIMITED,2910104380,5,"1,707.90",PROTECTIVE EQUIPT - PARTS,23/11/17,,Technical and Service Support,Emergency Services
2910104380,161117K,DRAEGER SAFETY UK LIMITED,2910104380,6,702.60,PROTECTIVE EQUIPT - PARTS,23/11/17,,Technical and Service Support,Emergency Services
2910104380,161117K,DRAEGER SAFETY UK LIMITED,2910104380,7,"1,418.50",PROTECTIVE EQUIPT - PARTS,23/11/17,,Technical and Service Support,Emergency Services
2910104381,201117K,DRAEGER SAFETY UK LIMITED,2910104381,1,"1,944.48",PROTECTIVE EQUIPT - PARTS,23/11/17,"1,944.48",Technical and Service Support,Emergency Services
29337,201117K,WATERFRONT MANUFACTURING LTD,29337,1,9.30,CLOTHING,23/11/17,449.30,CBRN RRT,Clothing
29337,201117K,WATERFRONT MANUFACTURING LTD,29337,2,10.00,CLOTHING,23/11/17,,CBRN RRT,Clothing
29337,201117K,WATERFRONT MANUFACTURING LTD,29337,3,168.00,CLOTHING,23/11/17,,CBRN RRT,Clothing
29337,201117K,WATERFRONT MANUFACTURING LTD,29337,4,182.00,CLOTHING,23/11/17,,CBRN RRT,Clothing
29337,201117K,WATERFRONT MANUFACTURING LTD,29337,5,80.00,CLOTHING,23/11/17,,Procurement,Clothing
29338,201117K,WATERFRONT MANUFACTURING LTD,29338,1,182.00,CLOTHING,23/11/17,440.00,Fire Safety Delivery,Clothing
29338,201117K,WATERFRONT MANUFACTURING LTD,29338,2,168.00,CLOTHING,23/11/17,,Fire Safety Delivery,Clothing
29338,201117K,WATERFRONT MANUFACTURING LTD,29338,3,10.00,CLOTHING,23/11/17,,Fire Safety Delivery,Clothing
29338,201117K,WATERFRONT MANUFACTURING LTD,29338,4,80.00,CLOTHING,23/11/17,,Procurement,Clothing
29654,201117K,WATERFRONT MANUFACTURING LTD,29654,1,594.39,CLOTHING,23/11/17,975.89,Corporate Management Team,Clothing
29654,201117K,WATERFRONT MANUFACTURING LTD,29654,2,356.00,CLOTHING,23/11/17,,Corporate Management Team,Clothing
29654,201117K,WATERFRONT MANUFACTURING LTD,29654,3,25.50,CLOTHING,23/11/17,,Corporate Management Team,Clothing
29690,201117K,WATERFRONT MANUFACTURING LTD,29690,1,25.00,CLOTHING,23/11/17,451.00,Central Operations,Clothing
29690,201117K,WATERFRONT MANUFACTURING LTD,29690,2,10.00,CLOTHING,23/11/17,,Central Operations,Clothing
29690,201117K,WATERFRONT MANUFACTURING LTD,29690,3,336.00,CLOTHING,23/11/17,,Central Operations,Clothing
29690,201117K,WATERFRONT MANUFACTURING LTD,29690,4,80.00,CLOTHING,23/11/17,,Procurement,Clothing
3025,171117K,B & A TEXTILES LTD===========,3025,1,625.00,UNIFORMS - POMS,23/11/17,625.00,Procurement,Clothing
3083,142050,LONDON PENSIONS FUND AUTHORITY,3083,1,"77,919.45",LOCAL GOVT PENSION SCHEME PAYM,23/11/17,"77,919.45",Central Finance,Financial Services
31644,800106951,ARKAS LIMITED,31644,1,427.25,REACTIVE APPLIANCE BAY DOORS,23/11/17,427.25,Technical and Service Support,Works - Construction
32190,800106953,ARKAS LIMITED,32190,1,378.75,REACTIVE APPLIANCE BAY DOORS,23/11/17,378.75,Technical and Service Support,Works - Construction
32191,800106952,ARKAS LIMITED,32191,1,356.74,REACTIVE APPLIANCE BAY DOORS,23/11/17,356.74,Technical and Service Support,Works - Construction
