Vendor Name, Batch Number,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Pro Class
*NPS (SHOES) LTD,800054982,13722,60,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,61,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,62,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,63,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,64,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,65,30.05,CLOTHING,18/12/2014,,Operations Non Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,66,30.05,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,67,30.05,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,68,30.05,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,69,30.05,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,70,30.05,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,71,30.05,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,72,30.05,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,73,30.05,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,74,30.05,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,75,30.05,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,76,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,77,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,78,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,79,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,80,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,81,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,82,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,83,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,84,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,85,29.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,86,34.4,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
*NPS (SHOES) LTD,800054982,13722,87,28.45,CLOTHING,18/12/2014,,Operations Fire Stations,Clothing
REDFERN TRAVEL LTD,800056386,1395298,1,265.13,PUBLIC TRANSPORT,18/12/2014,265.13,Operational Procedures,Human Resources
BOURNE CONSTRUCTION COMPANY,140897,14/513,1,"3,550.00",STRATEGIC (NON CYCLICAL),18/12/2014,"7,750.00",Technical and Service Support,"Works - Construction, R&M"
BOURNE CONSTRUCTION COMPANY,140897,14/513,2,"4,200.00",STRATEGIC (NON CYCLICAL),18/12/2014,,Technical and Service Support,"Works - Construction, R&M"
REDFERN TRAVEL LTD,800056357,1401299,1,335.64,OVERSEAS TRAVEL,18/12/2014,335.64,Operational Procedures,Human Resources
SAS SOFTWARE LIMITED==========,041214C,1402136,1,"7,630.00",CONSULTANTS,18/12/2014,"7,630.00",Strategy & Performance,ICT
SURREY BLIND & CURTAIN CO=====,151214C,14454,1,396,FIXTURES & FITTINGS,18/12/2014,396,Technical And Service Support,"Works - Construction, R&M"
STREET CRED,121214C,146,1,550,PROFESSIONAL DEVELOPMENT,18/12/2014,550,Community Safety Delivery,Arts & Leisure Services
GP CONTRACTS==================,151214C,15153,1,260,OFFICE FURNITURE,18/12/2014,260,Operations Fire Stations,Furniture
IRON MOUNTAIN (UK) LTD========,101214C,16190822,1,"2,071.81",MAINTENANCE & SUPPORT,18/12/2014,"2,071.81",Information and Communication Technology,ICT
HARRIS INSTALLATION SERVICES,151214C,17151,1,522.15,REMOVALS,18/12/2014,522.15,Technical And Service Support,Facilities & Management S
COMMUNITIES & LOCAL GOVERNMENT,101214C,1800020849,1,"122,993.53",RADIO,18/12/2014,"131,410.35",Information and Communication Technology,ICT
COMMUNITIES & LOCAL GOVERNMENT,101214C,1800020849,2,"8,416.82",RADIO,18/12/2014,,Information and Communication Technology,ICT
SAFEGUARD PEST CON. & ENV.LTD,151214C,19650,1,260,PEST CONTROL,18/12/2014,260,Technical And Service Support,Environmental Services
B NOKES CONTRACTS LTD,151214C,2489,1,"4,273.00",STRATEGIC (NON CYCLICAL),18/12/2014,"4,273.00",Technical and Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,151214C,2490,1,592.5,DAY TO DAY MINOR IMPS,18/12/2014,592.5,Property PFI,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,151214C,2491,1,"7,609.50",STRATEGIC (NON CYCLICAL),18/12/2014,"7,609.50",Technical and Service Support,"Works - Construction, R&M"
FIRE SERVICES YOUTH TRAIN.ASS.,031214C,2493,1,"1,441.50",GENERAL,18/12/2014,"1,441.50",Community Safety Delivery,Human Resources
B NOKES CONTRACTS LTD,151214C,2495,1,"2,214.50",PURCHASES-COMPUTER/EQUIPMENT,18/12/2014,"2,214.50",Property PFI,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,151214C,2500,1,382.5,STRATEGIC (NON CYCLICAL),18/12/2014,382.5,Technical and Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,151214C,2501,1,"1,236.50",TACTICAL DAY TO DAY,18/12/2014,"1,236.50",Technical And Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,151214C,2503,1,"1,607.50",PROF FEES-MISCELLANEOUS,18/12/2014,"1,607.50",Technical and Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,151214C,2504,1,"1,426.50",PURCHASES-COMPUTER/EQUIPMENT,18/12/2014,"1,426.50",Property PFI,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,151214C,2505,1,707.5,PURCHASES-COMPUTER/EQUIPMENT,18/12/2014,707.5,Property PFI,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,151214C,2506,1,"1,185.00",REMOVALS,18/12/2014,"1,185.00",Technical And Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,151214C,2509,1,"1,518.25",STRATEGIC (NON CYCLICAL),18/12/2014,"1,518.25",Technical and Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,151214C,2510,1,"1,846.50",STRATEGIC (NON CYCLICAL),18/12/2014,"1,846.50",Technical and Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,151214C,2511,1,420,STRATEGIC (NON CYCLICAL),18/12/2014,420,Technical and Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,151214C,2512,1,"6,165.00",STRATEGIC (NON CYCLICAL),18/12/2014,"6,165.00",Technical and Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,151214C,2514,1,270,TACTICAL DAY TO DAY,18/12/2014,270,Technical And Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,151214C,2518,1,"91,325.42",DEVELOPMENT  EXPENSES-CONTRACT,18/12/2014,"91,325.42",Technical and Service Support,"Works - Construction, R&M"
ADECCO UK LIMITED=============,800054055,26926729,1,"1,076.80",FRS STAFF AGENCY,18/12/2014,"1,076.80",Technical And Service Support,Human Resources
ADECCO UK LIMITED=============,800054080,26930570,1,993,FRS STAFF AGENCY,18/12/2014,993,Communications,Human Resources
ADECCO UK LIMITED=============,800055072,26952656,1,744.75,FRS STAFF AGENCY,18/12/2014,744.75,Communications,Human Resources
ADECCO UK LIMITED=============,800055073,26952657,1,"1,241.25",FRS STAFF AGENCY,18/12/2014,"1,241.25",Communications,Human Resources
ADECCO UK LIMITED=============,800055059,26952667,1,"1,025.00",FRS STAFF AGENCY,18/12/2014,"1,025.00",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800055060,26952668,1,"1,281.25",FRS STAFF AGENCY,18/12/2014,"1,281.25",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800055061,26952669,1,"1,281.25",FRS STAFF AGENCY,18/12/2014,"1,281.25",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800055249,26956395,1,439.6,FRS STAFF AGENCY,18/12/2014,439.6,Regulatory Fire Safety,Human Resources
ADECCO UK LIMITED=============,800055251,26956397,1,439.6,FRS STAFF AGENCY,18/12/2014,439.6,Regulatory Fire Safety,Human Resources
ADECCO UK LIMITED=============,800055265,26960023,1,"1,311.96",FRS STAFF AGENCY,18/12/2014,"1,311.96",Communications,Human Resources
ADECCO UK LIMITED=============,800055266,26960024,1,941.92,FRS STAFF AGENCY,18/12/2014,941.92,Communications,Human Resources
ADECCO UK LIMITED=============,800055330,26963818,1,351.68,FRS STAFF AGENCY,18/12/2014,351.68,Regulatory Fire Safety,Human Resources
ADECCO UK LIMITED=============,800055332,26963820,1,439.6,FRS STAFF AGENCY,18/12/2014,439.6,Regulatory Fire Safety,Human Resources
ADECCO UK LIMITED=============,800055340,26963828,1,973.14,FRS STAFF AGENCY,18/12/2014,973.14,Review of Property Services,Human Resources
ADECCO UK LIMITED=============,800055346,26963834,1,"1,686.30",FRS STAFF AGENCY,18/12/2014,"1,686.30",National Operational Guidance Project,Human Resources
ADECCO UK LIMITED=============,800055353,26968295,1,452.48,FRS STAFF AGENCY,18/12/2014,452.48,Technical And Service Support,Human Resources
ADECCO UK LIMITED=============,800055379,26971962,1,439.6,FRS STAFF AGENCY,18/12/2014,439.6,Regulatory Fire Safety,Human Resources
ADECCO UK LIMITED=============,800055387,26971970,1,973.14,FRS STAFF AGENCY,18/12/2014,973.14,Review of Property Services,Human Resources
ADECCO UK LIMITED=============,800055388,26971971,1,263.76,FRS STAFF AGENCY,18/12/2014,263.76,Operations Non Fire Stations,Human Resources
ADECCO UK LIMITED=============,800055945,26994116,1,401.92,FRS STAFF AGENCY,18/12/2014,401.92,Regulatory Fire Safety,Human Resources
ADECCO UK LIMITED=============,800055951,26994122,1,973.14,FRS STAFF AGENCY,18/12/2014,973.14,Review of Property Services,Human Resources
ADECCO UK LIMITED=============,800055972,26994143,1,499.52,FRS STAFF AGENCY,18/12/2014,499.52,Operations Non Fire Stations,Human Resources
ADECCO UK LIMITED=============,800055983,26998343,1,507.2,FRS STAFF AGENCY,18/12/2014,507.2,Information and Communication Technology,Human Resources
EXCEL GROUP SERVICES LIMITED,051214C,2785,1,287.01,POSTAL SERVICES,18/12/2014,287.01,Strategy & Performance,Mail Services
*BANNER BUSINESS SUPPLIES LTD=,800055647,29156335,1,319.6,OFFICE EQUIPMENT,18/12/2014,319.6,Operational Resilience,Stationery
PRECISE MEDIA MONITORING LTD==,051214C,301440,1,"1,298.82",PRESS OFFICE,18/12/2014,"1,298.82",Communications,Education
DEALERSHIP SERVICES LTD,091214E,3121,1,14.5,CLOTHING,18/12/2014,330.65,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,2,26.85,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,3,19.95,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,4,3.45,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,5,26.85,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,6,3.45,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,7,19.95,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,8,19.95,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,9,3.45,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,10,14.5,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,11,14.5,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,12,53.7,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,13,53.7,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,14,26.85,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,15,14.5,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
DEALERSHIP SERVICES LTD,091214E,3121,16,14.5,CLOTHING,18/12/2014,,Community Safety Delivery,Clothing
BRITISH GAS BUSINESS==========,140894,3130210141,1,428.6,ELECTRICITY,18/12/2014,"6,656.29",Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,2,62.45,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,3,40.66,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,4,53.32,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,5,52.41,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,6,53.74,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,7,34.98,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,8,12.82,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,9,98.6,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,10,673.28,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,11,15.61,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,12,35.91,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,13,360.4,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,14,29.47,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,15,653.12,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,16,17.18,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,17,146.86,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,18,30.34,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,19,33.77,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,20,29.05,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,21,27.52,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,22,87.38,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,23,399.48,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,24,626.58,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,25,10.86,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,26,173.6,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,27,55.2,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,28,48.57,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,29,56.4,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,30,37.21,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,31,277.53,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,32,323.34,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,33,424.42,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,34,508.26,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,35,367.94,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140894,3130210141,36,369.43,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,1,33.49,ELECTRICITY,18/12/2014,"1,620.92",Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,2,30.36,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,3,28.27,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,4,23.03,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,5,21.1,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,6,24.24,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,7,25.76,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,8,218.63,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,9,279.51,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,10,443.43,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,11,26.47,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,12,13.66,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,13,15.52,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,14,10.96,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,15,10.58,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,16,405.33,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140895,3130210142,17,10.58,ELECTRICITY,18/12/2014,,Technical And Service Support,Utilities
CARPETS & FLOOR COVERS DIRECT=,151214C,3343,1,"2,633.85",FIXTURES & FITTINGS,18/12/2014,"2,633.85",Technical And Service Support,Building Constr Materials
CARPETS & FLOOR COVERS DIRECT=,151214C,3349,1,"2,564.24",FIXTURES & FITTINGS,18/12/2014,"2,564.24",Technical And Service Support,Building Constr Materials
MCGRATH BROS (WASTE CONTROL) L,151214C,345195,1,346.12,CONTRACT HIRE,18/12/2014,346.12,Business Continuity,Environmental Services
HUNTERS CONTRACTS LIMITED,101214C,348329,1,359.1,PURCHASES-FURNITURE,18/12/2014,359.1,Property PFI,Furniture
MCGRATH BROS (WASTE CONTROL) L,151214C,348590,1,266.48,REFUSE COLLECTION,18/12/2014,"16,147.74",Technical And Service Support,Environmental Services
MCGRATH BROS (WASTE CONTROL) L,151214C,348590,2,111.36,REFUSE COLLECTION,18/12/2014,,Technical And Service Support,Environmental Services
MCGRATH BROS (WASTE CONTROL) L,151214C,348590,3,207.84,REFUSE COLLECTION,18/12/2014,,Technical And Service Support,Environmental Services
MCGRATH BROS (WASTE CONTROL) L,151214C,348590,4,82.04,REFUSE COLLECTION,18/12/2014,,Technical And Service Support,Environmental Services
MCGRATH BROS (WASTE CONTROL) L,151214C,348590,5,111.36,REFUSE COLLECTION,18/12/2014,,Technical And Service Support,Environmental Services
MCGRATH BROS (WASTE CONTROL) L,151214C,348590,6,82.04,REFUSE COLLECTION,18/12/2014,,Technical And Service Support,Environmental Services
MCGRATH BROS (WASTE CONTROL) L,151214C,348590,7,29.32,REFUSE COLLECTION,18/12/2014,,Technical And Service Support,Environmental Services
MCGRATH BROS (WASTE CONTROL) L,151214C,348590,8,143.52,REFUSE COLLECTION,18/12/2014,,Technical And Service Support,Environmental Services
MCGRATH BROS (WASTE CONTROL) L,151214C,348590,9,111.36,REFUSE COLLECTION,18/12/2014,,Technical And Service Support,Environmental Services
MCGRATH BROS (WASTE CONTROL) L,151214C,348590,10,82.04,REFUSE COLLECTION,18/12/2014,,Technical And Service Support,Environmental Services
MCGRATH BROS (WASTE CONTROL) L,151214C,348590,11,29.32,REFUSE COLLECTION,18/12/2014,,Technical And Service Support,Environmental Services
