 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass,
800126533,SPORTSAFE UK LTD,538239,72,15.42,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,73,15.42,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,74,11.67,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,75,17.50,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,76,13.75,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,77,15.42,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,78,11.67,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,79,15.42,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,80,11.67,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,81,15.42,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,82,13.75,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,83,17.50,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,84,11.67,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,85,15.42,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,86,15.42,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,87,13.75,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,88,11.67,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,89,15.42,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,90,21.25,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,91,17.50,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
800126533,SPORTSAFE UK LTD,538239,92,11.67,PLANNED GYM EQUIPMENT,21/02/19,,Technical and Service Support,Consultancy,
140219K,GREATER MANCHESTER,611966,1,"2,407.04",GENERAL,21/02/19,"2,407.04",Central Finance,Consultancy,
180219K,CONTRACT CATERING CONSULTANTS,6495,1,500.00,CONSULTANTS,21/02/19,500.00,Technical and Service Support,Consultancy,
180219K,THE FULKER CONSULTANCY LIMITED,6906,1,717.82,PROF FEES-MISCELLANEOUS,21/02/19,"1,880.17",Technical and Service Support,Consultancy,
180219K,THE FULKER CONSULTANCY LIMITED,6906,2,"1,162.35",PROF FEES-MISCELLANEOUS,21/02/19,,Technical and Service Support,Consultancy,
180219K,CURRIE & BROWN UK LIMITED,7041249,1,"1,200.00",PLANNED BUILDING DECORATIONS,21/02/19,"1,200.00",Technical and Service Support,Consultancy,
180219K,CURRIE & BROWN UK LIMITED,7041250,1,"1,000.00",PLANNED BUILDING DECORATIONS,21/02/19,"1,000.00",Technical and Service Support,Consultancy,
180219K,CURRIE & BROWN UK LIMITED,7041251,1,"1,000.00",PLANNED BUILDING DECORATIONS,21/02/19,"1,000.00",Technical and Service Support,Consultancy,
180219K,CURRIE & BROWN UK LIMITED,7041252,1,"1,000.00",PLANNED BUILDING DECORATIONS,21/02/19,"1,000.00",Technical and Service Support,Consultancy,
180219K,CURRIE & BROWN UK LIMITED,7041253,1,"1,400.00",PLANNED BUILDING DECORATIONS,21/02/19,"1,400.00",Technical and Service Support,Consultancy,
180219K,CURRIE & BROWN UK LIMITED,7041255,1,600.00,PLANNED BUILDING DECORATIONS,21/02/19,600.00,Technical and Service Support,Consultancy,
180219K,CURRIE & BROWN UK LIMITED,7041260,1,600.00,PLANNED BUILDING DECORATIONS,21/02/19,600.00,Technical and Service Support,Consultancy,
150219K,THE FULKER CONSULTANCY LIMITED,7055,1,"1,100.00",PROF FEES-MISCELLANEOUS,21/02/19,"1,100.00",Technical and Service Support,Consultancy,
150219K,THE FULKER CONSULTANCY LIMITED,7088,1,"4,000.00",PROF FEES-MISCELLANEOUS,21/02/19,"4,000.00",Technical and Service Support,Consultancy,
800126158,SERVEST GROUP LIMITED,74840,1,35.80,REACTIVE MEP,21/02/19,"6,480.21",Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,2,92.11,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,3,"1,625.00",REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,4,46.35,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,5,573.94,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,6,326.44,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,7,125.30,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,8,35.80,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,9,57.88,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,10,316.11,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,11,69.50,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,12,35.80,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,13,35.80,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,14,221.17,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,15,8.82,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,16,17.64,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,17,18.23,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,18,335.00,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,19,67.49,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,20,17.90,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,21,27.35,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,22,33.04,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,23,16.52,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,24,16.52,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,25,16.52,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,26,71.60,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,27,71.60,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,28,107.40,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,29,17.64,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,30,26.85,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,31,33.04,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,32,53.70,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,33,225.02,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,34,8.26,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,35,63.31,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,36,33.04,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,37,79.71,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,38,88.18,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,39,52.91,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,40,26.45,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,41,16.52,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,42,92.64,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,43,110.27,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,44,112.90,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,45,263.22,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,46,24.78,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,47,299.96,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,48,99.78,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,49,146.60,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,50,89.90,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
800126158,SERVEST GROUP LIMITED,74840,51,92.90,REACTIVE MEP,21/02/19,,Technical and Service Support,Works - Construction,
140219K,CANON UK LTD,770687186,1,"2,374.66",HARDWARE PRINTERS,21/02/19,"2,374.66",Technical and Service Support,ICT,
140219K,CANON UK LTD,770687209,1,465.71,HARDWARE PRINTERS,21/02/19,465.71,Technical and Service Support,ICT,
150219K,FIRE SERVICE COLLEGE LTD,813692,1,"4,949.78",TRAINING CONTRACT - OTHER,21/02/19,"4,949.78",Training and Professional Development,Human Resources,
040219V,BRAMBLE.CC LTD,8529,1,"14,565.00",MAINTENANCE & SUPPORT,21/02/19,"35,223.00",Information and Communication Technology,ICT,
040219V,BRAMBLE.CC LTD,8529,2,"12,933.00",MAINTENANCE & SUPPORT,21/02/19,,Information and Communication Technology,ICT,
040219V,BRAMBLE.CC LTD,8529,3,"7,725.00",MAINTENANCE & SUPPORT,21/02/19,,Information and Communication Technology,ICT,
180219K,NORTHUMBRIAN WATER LTD,914439375,1,452.30,CURRENT HYDRANT COSTS,21/02/19,452.30,Procurement,Works - Construction,
180219K,NORTHUMBRIAN WATER LTD,914439383,1,452.30,CURRENT HYDRANT COSTS,21/02/19,452.30,Procurement,Works - Construction,
180219K,NORTHUMBRIAN WATER LTD,914439405,1,452.30,CURRENT HYDRANT COSTS,21/02/19,452.30,Procurement,Works - Construction,
140219K,PITNEY BOWES FINANCE PLC,BL05867018,1,924.57,POSTAL SERVICES,21/02/19,924.57,Information and Communication Technology,Mail Services,
150219K,THAMES WATER UTILITIES LTD,CBA1808674,1,"1,273.00",CURRENT HYDRANT COSTS,21/02/19,"1,273.00",Procurement,Works - Construction,
150219K,THAMES WATER UTILITIES LTD,CBA1808728,1,"1,273.00",CURRENT HYDRANT COSTS,21/02/19,"1,273.00",Procurement,Works - Construction,
142584,L B OF NEWHAM,CSIF128,1,"19,980.00",FIRE AUTHS GRANT PAYMENTS,21/02/19,"19,980.00",Community Safety Investment Fund,Financial Services,
080219K,MERSEYSIDE FCDA,I0021550,1,"1,070.00",TRAINING CONTRACT - OTHER,21/02/19,"1,070.00",Training and Professional Development,Human Resources,
180219K,HALL FUELS,I10701304,1,"2,968.50",FUEL,21/02/19,"2,968.50",Fire Stations (South West),Vehicle Management,
140219K,KORN FERRY HAY GROUP,I195035726,1,450.00,CONSULTANTS,21/02/19,450.00,People Services,Consultancy,
080219K,AA WOODS,IHO83709,1,595.00,REACTIVE ASBESTOS,21/02/19,595.00,Technical and Service Support,Works - Construction,
060219K,ASTEC SURVEYS LIMITED,INV-0026,1,295.00,REACTIVE ASBESTOS,21/02/19,305.00,Technical and Service Support,Works - Construction,
060219K,ASTEC SURVEYS LIMITED,INV-0026,2,10.00,REACTIVE ASBESTOS,21/02/19,,Technical and Service Support,Works - Construction,
120219K,LC ENERGY LTD,INV-2904,1,431.96,GAS,21/02/19,431.96,Technical and Service Support,Utilities,
800126626,NPS SHOES LTD,INV-4076,1,39.00,FOOTWEAR,21/02/19,412.50,Fire Stations (North East),Clothing,
800126626,NPS SHOES LTD,INV-4076,2,39.00,FOOTWEAR,21/02/19,,Fire Stations (North East),Clothing,
800126626,NPS SHOES LTD,INV-4076,3,39.00,FOOTWEAR,21/02/19,,Fire Stations (South West),Clothing,
800126626,NPS SHOES LTD,INV-4076,4,39.00,FOOTWEAR,21/02/19,,Fire Stations (North East),Clothing,
800126626,NPS SHOES LTD,INV-4076,5,35.25,FOOTWEAR,21/02/19,,Fire Stations (South West),Clothing,
800126626,NPS SHOES LTD,INV-4076,6,35.25,FOOTWEAR,21/02/19,,Fire Stations (South East),Clothing,
800126626,NPS SHOES LTD,INV-4076,7,39.00,FOOTWEAR,21/02/19,,Fire Stations (North East),Clothing,
800126626,NPS SHOES LTD,INV-4076,8,39.00,FOOTWEAR,21/02/19,,Central Operations,Clothing,
800126626,NPS SHOES LTD,INV-4076,9,39.00,FOOTWEAR,21/02/19,,Fire Stations (North East),Clothing,
800126626,NPS SHOES LTD,INV-4076,10,34.50,FOOTWEAR,21/02/19,,Control and Mobilising,Clothing,
800126626,NPS SHOES LTD,INV-4076,11,34.50,FOOTWEAR,21/02/19,,Central Operations,Clothing,
800126628,NPS SHOES LTD,INV-4131,1,35.25,FOOTWEAR,21/02/19,"2,070.00",Fire Safety Delivery,Clothing,
800126628,NPS SHOES LTD,INV-4131,2,35.25,FOOTWEAR,21/02/19,,Control and Mobilising,Clothing,
800126628,NPS SHOES LTD,INV-4131,3,35.25,FOOTWEAR,21/02/19,,Fire Stations (North East),Clothing,
800126628,NPS SHOES LTD,INV-4131,4,35.25,FOOTWEAR,21/02/19,,Fire Stations (South East),Clothing,
800126628,NPS SHOES LTD,INV-4131,5,35.25,FOOTWEAR,21/02/19,,Fire Stations (North East),Clothing,
800126628,NPS SHOES LTD,INV-4131,6,35.25,FOOTWEAR,21/02/19,,Fire Stations (North West),Clothing,
800126628,NPS SHOES LTD,INV-4131,7,35.25,FOOTWEAR,21/02/19,,Fire Stations (North West),Clothing,
800126628,NPS SHOES LTD,INV-4131,8,35.25,FOOTWEAR,21/02/19,,Control and Mobilising,Clothing,
800126628,NPS SHOES LTD,INV-4131,9,35.25,FOOTWEAR,21/02/19,,Fire Stations (South West),Clothing,
800126628,NPS SHOES LTD,INV-4131,10,35.25,FOOTWEAR,21/02/19,,Fire Safety Delivery,Clothing,
800126628,NPS SHOES LTD,INV-4131,11,48.00,FOOTWEAR,21/02/19,,Fire Stations (North East),Clothing,
800126628,NPS SHOES LTD,INV-4131,12,48.00,FOOTWEAR,21/02/19,,People Services,Clothing,
800126628,NPS SHOES LTD,INV-4131,13,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,14,70.50,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,15,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,16,70.50,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,17,70.50,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,18,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,19,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,20,35.25,FOOTWEAR,21/02/19,,Fire Stations (North West),Clothing,
800126628,NPS SHOES LTD,INV-4131,21,35.25,FOOTWEAR,21/02/19,,Fire Stations (North East),Clothing,
800126628,NPS SHOES LTD,INV-4131,22,70.50,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,23,70.50,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,24,35.25,FOOTWEAR,21/02/19,,Fire Stations (North East),Clothing,
800126628,NPS SHOES LTD,INV-4131,25,70.50,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,26,70.50,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,27,70.50,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,28,70.50,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,29,70.50,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,30,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,31,70.50,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,32,35.25,FOOTWEAR,21/02/19,,Fire Stations (South East),Clothing,
800126628,NPS SHOES LTD,INV-4131,33,35.25,FOOTWEAR,21/02/19,,Fire Stations (South East),Clothing,
800126628,NPS SHOES LTD,INV-4131,34,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,35,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,36,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,37,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,38,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,39,35.25,FOOTWEAR,21/02/19,,Fire Safety Delivery,Clothing,
800126628,NPS SHOES LTD,INV-4131,40,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,41,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,42,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,43,35.25,FOOTWEAR,21/02/19,,Fire Stations (North West),Clothing,
800126628,NPS SHOES LTD,INV-4131,44,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,45,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,46,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
800126628,NPS SHOES LTD,INV-4131,47,35.25,FOOTWEAR,21/02/19,,Firefighter Trainees,Clothing,
140219K,B NOKES CONTRACTS LTD,MCE496,1,"2,786.70",REMOVALS,21/02/19,"2,786.70",Technical and Service Support,Facilities & Management Services,
150219K,B NOKES CONTRACTS LTD,MCE578,1,953.25,REACTIVE SMALL WORKS AND PROJ,21/02/19,953.25,Technical and Service Support,Works - Construction,
140219K,B NOKES CONTRACTS LTD,MCE596,1,440.00,REACTIVE BUILDING FABRIC,21/02/19,440.00,Technical and Service Support,Works - Construction,
150219K,B NOKES CONTRACTS LTD,MCE603,1,"4,271.85",REACTIVE SMALL WORKS AND PROJ,21/02/19,"4,271.85",Technical and Service Support,Works - Construction,
150219V,B NOKES CONTRACTS LTD,MCE605,1,"7,433.05",REACTIVE GROUNDS MAINTENANCE,21/02/19,"7,433.05",Technical and Service Support,Works - Construction,
180219V,B NOKES CONTRACTS LTD,MCE607,1,"29,316.40",REACTIVE SMALL WORKS AND PROJ,21/02/19,"29,316.40",Technical and Service Support,Works - Construction,
180219K,IML GROUP,MM206632,1,850.00,PROFESSIONAL DEVELOPMENT,21/02/19,850.00,CPO Planning,Human Resources,
140219K,CANNON'S MSA LTD,NV1129154,1,447.50,GENERAL CONSUMABLES,21/02/19,447.50,Procurement,Emergency Services,
140219K,PHOENIX SOFTWARE LTD,OP/I835613,1,"1,518.01",SOFTWARE COTS,21/02/19,"4,097.97",Information and Communication Technology,ICT,
140219K,PHOENIX SOFTWARE LTD,OP/I835613,2,"2,579.96",SOFTWARE COTS,21/02/19,,Information and Communication Technology,ICT,
080219V,SPECIALIST COMPUTER CENTRE,OP/M541450,1,"49,116.50",ACQUISITIONS,21/02/19,"49,124.20",Information and Communication Technology,ICT,
