Order Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
KMP/00011,11/02/19,7548.59,TO REPAIR LEAKS TO HOSE/SUPPLY PIPE IN THE PUCKET ROOM.,LFB/HQ,SERVEST GROUP LIMITED,33.04,1.00,33.04,,
KMP/00011,11/02/19,7548.59,THERE IS A CONTINUOUS BEEPING SOUND ON THE FIRE PANEL WHICH,LFB/HQ,SERVEST GROUP LIMITED,79.36,1.00,79.36,,
KMP/00011,11/02/19,7548.59,LOCKER ROOM 1 BLICKED TOILET ON THE GROUND FLOOR,LFB/HQ,SERVEST GROUP LIMITED,11.96,1.00,11.96,,
KMP/00011,11/02/19,7548.59,THERE IS A DEFECTIVE LIGHT IN THE SMALL DORM ON THE FIRST FL,LFB/HQ,SERVEST GROUP LIMITED,44.75,1.00,44.75,,
KMP/00011,11/02/19,7548.59,TAP IN THE KITCHEN ON THE GROUND FLOOR CAN'T TURN ON JUST DR,LFB/HQ,SERVEST GROUP LIMITED,101.45,1.00,101.45,,
KMP/00011,11/02/19,7548.59,BAY HEATERS NOT WORKING IN THE APPLIANCE BAY,LFB/HQ,SERVEST GROUP LIMITED,100.62,1.00,100.62,,
KMP/00011,11/02/19,7548.59,YARD LIGHTS ARE NOT WORKING - NO LIGHTS IN BACK STATION YARD,LFB/HQ,SERVEST GROUP LIMITED,89.50,1.00,89.50,,
KMP/00011,11/02/19,7548.59,"MENS TOILET, ROOM 2.18, 2ND FLOOR - SINK TAP LOOSE",LFB/HQ,SERVEST GROUP LIMITED,49.56,1.00,49.56,,
KMP/00011,11/02/19,7548.59,HEATING - RADIATOR LEAK - 1ST FLOOR,LFB/HQ,SERVEST GROUP LIMITED,16.52,1.00,16.52,,
KMP/00011,11/02/19,7548.59,NO HOT WATER - BOILER SAYS IGNITION FAULT,LFB/HQ,SERVEST GROUP LIMITED,190.15,1.00,190.15,,
KMP/00011,11/02/19,7548.59,LEAK TO HOT WATER URN IN MAIN KITCHEN PRETTY BAD,LFB/HQ,SERVEST GROUP LIMITED,145.84,1.00,145.84,,
KMP/00011,11/02/19,7548.59,MAN SHOWER HEAD AND HOSE DMANAGED ON THE GROUND FLOOR 2 MALE,LFB/HQ,SERVEST GROUP LIMITED,118.57,1.00,118.57,,
KMP/00011,11/02/19,7548.59,"ROCK SALT STORE, YARD – NO LIGHTING",LFB/HQ,SERVEST GROUP LIMITED,44.75,1.00,44.75,,
KMP/00011,11/02/19,7548.59,"BA CHAMBER, YARD – LIGHT OUT, MAIN CORRIDOR. LIGHT OUT SIDE",LFB/HQ,SERVEST GROUP LIMITED,35.80,1.00,35.80,,
KMP/00011,11/02/19,7548.59,FAULTY SHOWER HEAD/HOSE - LADIES SHOWER ROOM - 3RD FLOOR,LFB/HQ,SERVEST GROUP LIMITED,27.35,1.00,27.35,,
KMP/00011,11/02/19,7548.59,FEMALE TOILET/SHOWER ROOM SHOWER HEAD IS LEAKING ON THE 1ST,LFB/HQ,SERVEST GROUP LIMITED,36.43,1.00,36.43,,
KMP/00011,11/02/19,7548.59,1ST FLOOR WATCH MANAGERS ROOM   -   THE SHOWER HEAD NEEDS DE,LFB/HQ,SERVEST GROUP LIMITED,18.23,1.00,18.23,,
KMP/00011,11/02/19,7548.59,THE FIRST FLOOR MALE DORM TOILETS - THE TAP IS SPINNING ON T,LFB/HQ,SERVEST GROUP LIMITED,49.56,1.00,49.56,,
KMP/00011,11/02/19,7548.59,RE RAISED FROM F306645 THERE IS A BLOCKED/SLOW DRAINING SINK,LFB/HQ,SERVEST GROUP LIMITED,11.96,1.00,11.96,,
KMP/00011,11/02/19,7548.59,SHOWER IS BLOCKED - MALE WASH ROOM - GROUND FLOOR - BACKING,LFB/HQ,SERVEST GROUP LIMITED,99.78,1.00,99.78,,
KMP/00011,11/02/19,7548.59,A LIGHT FITTING IN THE GYM HAS FALLEN OFF OF THE CEILING AND,LFB/HQ,SERVEST GROUP LIMITED,92.90,1.00,92.90,,
KMP/00011,11/02/19,7548.59,FUSE HAS BLOWN - HAS WIPED OUT THE APPLIANCE BAY SOCKETS,LFB/HQ,SERVEST GROUP LIMITED,146.54,1.00,146.54,,
KMP/00011,11/02/19,7548.59,NO HEATING IN THE ENTIRE STATION - APART FROM THE DORMITARY,LFB/HQ,SERVEST GROUP LIMITED,126.24,1.00,126.24,,
KMP/00011,11/02/19,7548.59,BACK BUILDING IN THE YARD - OUTSIDE THE BA CHAMBER - THE RAD,LFB/HQ,SERVEST GROUP LIMITED,16.52,1.00,16.52,,
KMP/00011,11/02/19,7548.59,NO HOT WATER IN STATION - BOILER SHOWS A FAULT,LFB/HQ,SERVEST GROUP LIMITED,171.86,1.00,171.86,,
KMP/00011,11/02/19,7548.59,FEMALE DORM ON THE GROUND FLOOR - THERE IS A BLOCKED TOILET,LFB/HQ,SERVEST GROUP LIMITED,44.84,1.00,44.84,,
KMP/00011,11/02/19,7548.59,SMELL OF GAS IN THE BA ROOM ON THE GROUND FLOOR,LFB/HQ,SERVEST GROUP LIMITED,191.15,1.00,191.15,,
KMP/00011,11/02/19,7548.59,THE LIGHTS IN THE FF LOCKER ROOM OR FEMALE DORM LOCKER ROOM.,LFB/HQ,SERVEST GROUP LIMITED,104.79,1.00,104.79,,
KMP/00011,11/02/19,7548.59,NO HEATING ON THE WHOLE SITE,LFB/HQ,SERVEST GROUP LIMITED,87.92,1.00,87.92,,
KMP/00011,11/02/19,7548.59,WATCH MANAGERS ROOM - ROOM 203 - WATER COMING IN VIA A LIGHT,LFB/HQ,SERVEST GROUP LIMITED,177.73,1.00,177.73,,
KMP/00013,22/02/19,8215.37,RE RAISED FROM F315007 - SHOWER FAULT IN THE SECOND FLOOR UN,LFB/HQ,SERVEST GROUP LIMITED,"1,054.50",1.00,"1,054.50",KMP/00013,"8,215.37"
KMP/00013,22/02/19,8215.37,PORCH LIGHT ON MAIN VISITOR ENTRANCE ISN'T WORKING,LFB/HQ,SERVEST GROUP LIMITED,227.74,1.00,227.74,,
KMP/00013,22/02/19,8215.37,STATION MANAGERS OFFICE ON MEZZANINE FLOOR DEFECTIVE RADIATO,LFB/HQ,SERVEST GROUP LIMITED,141.08,1.00,141.08,,
KMP/00013,22/02/19,8215.37,COULD YOU PLEASE ARRANGE FOR ALL THE RADIATORS ON THE FIRST,LFB/HQ,SERVEST GROUP LIMITED,55.89,1.00,55.89,,
KMP/00013,22/02/19,8215.37,APPLIANCE BAY AND WASHDOWN CANOPY – DESPATCH LIGHTS ARE NO L,LFB/HQ,SERVEST GROUP LIMITED,94.81,1.00,94.81,,
KMP/00013,22/02/19,8215.37,SHOWER HEAD IS BROKEN IN SHOWER 4 IN SHOWER AREA,LFB/HQ,SERVEST GROUP LIMITED,201.86,1.00,201.86,,
KMP/00013,22/02/19,8215.37,MIDDLE URINAL IN MEN’S TOILER/SHOWER ROOM BLOCKED.,LFB/HQ,SERVEST GROUP LIMITED,49.56,1.00,49.56,,
KMP/00013,22/02/19,8215.37,ENGINEER CURRENTLY ON SITE - STATION REQUIRE THE RADIATORS B,LFB/HQ,SERVEST GROUP LIMITED,111.78,1.00,111.78,,
KMP/00013,22/02/19,8215.37,2X READING LIGHTS ABOVE BEDS OUT - OFFICERS DORM - GROUND FL,LFB/HQ,SERVEST GROUP LIMITED,22.50,1.00,22.50,,
KMP/00013,22/02/19,8215.37,4X LIGHTS OUT - 1ST FLOOR CORRIDOR,LFB/HQ,SERVEST GROUP LIMITED,17.90,1.00,17.90,,
KMP/00013,22/02/19,8215.37,2X LIGHTS OUT - MALE TOILET - GROUND FLOOR,LFB/HQ,SERVEST GROUP LIMITED,17.90,1.00,17.90,,
KMP/00013,22/02/19,8215.37,1X LIGHT OUT - FRONT FOOR LOBBY - GROUND FLOOR,LFB/HQ,SERVEST GROUP LIMITED,17.90,1.00,17.90,,
KMP/00013,22/02/19,8215.37,14X LIGHTS OUT - APPLIANCE BAY,LFB/HQ,SERVEST GROUP LIMITED,116.35,1.00,116.35,,
KMP/00013,22/02/19,8215.37,1X LIGHT OUT - SMALL CORRIDOR SIDE ENTRANCE NEAR HOSE STORE,LFB/HQ,SERVEST GROUP LIMITED,116.35,1.00,116.35,,
KMP/00013,22/02/19,8215.37,2X LIGHTS OUT - FIRE EXIT STAIRWELL BY ROOF TERRACE,LFB/HQ,SERVEST GROUP LIMITED,116.35,1.00,116.35,,
KMP/00013,22/02/19,8215.37,RE RAISED FROM SHOWER FAULT ON 3RD FLOOR,LFB/HQ,SERVEST GROUP LIMITED,82.04,1.00,82.04,,
KMP/00013,22/02/19,8215.37,POC REPORTS A LEAK IN THE MESS ON THE 1ST FLOOR THE STAFF TH,LFB/HQ,SERVEST GROUP LIMITED,177.31,1.00,177.31,,
KMP/00013,22/02/19,8215.37,THERE IS A ROW OF LIGHTS IN THE APPLIANCE BAY WHICH ARE DEFE,LFB/HQ,SERVEST GROUP LIMITED,130.61,1.00,130.61,,
KMP/00013,22/02/19,8215.37,2ND FLOOR STAIRWELL  ELECTRICAL RIGHT ANGLE INSPECTION POINT,LFB/HQ,SERVEST GROUP LIMITED,59.09,1.00,59.09,,
KMP/00013,22/02/19,8215.37,NO HEATING IN THE WEST WING,LFB/HQ,SERVEST GROUP LIMITED,111.46,1.00,111.46,,
KMP/00013,22/02/19,8215.37,COMMAND UNIT OFFICE THERE IS 50% OF THE OFFICE LIGHTS THAT A,LFB/HQ,SERVEST GROUP LIMITED,17.90,1.00,17.90,,
KMP/00013,22/02/19,8215.37,REFIX THE EXTENSION SOCKED TO THE WALL IN THE STATION OFFICE,LFB/HQ,SERVEST GROUP LIMITED,17.90,1.00,17.90,,
KMP/00013,22/02/19,8215.37,THE HAND DRYER IN THE WATCH MANAGERS TOILET IS BROKEN AND RE,LFB/HQ,SERVEST GROUP LIMITED,143.20,1.00,143.20,,
KMP/00013,22/02/19,8215.37,THE EMERGENCY LIGHTING IS NOT WORKING IN THE POLE HOUSES,LFB/HQ,SERVEST GROUP LIMITED,122.68,1.00,122.68,,
KMP/00013,22/02/19,8215.37,CIRCULAR BLANK MISSING FROM ELECTRICAL CONDUIT ABOVE THE BED,LFB/HQ,SERVEST GROUP LIMITED,35.80,1.00,35.80,,
KMP/00013,22/02/19,8215.37,THERE IS NO POWER TO THE LIGHT FITTING IN THE GYM ON THE GRO,LFB/HQ,SERVEST GROUP LIMITED,107.40,1.00,107.40,,
KMP/00013,22/02/19,8215.37,THE EMERGENCY LIGHTING IS NOT WORKING AT THE EXTERNAL DOOR E,LFB/HQ,SERVEST GROUP LIMITED,8.95,1.00,8.95,,
KMP/00013,22/02/19,8215.37,THE LIGHT FITTING IS NOT WORKING ON THE SECOND FLOOR LANDING,LFB/HQ,SERVEST GROUP LIMITED,17.90,1.00,17.90,,
KMP/00013,22/02/19,8215.37,THE EMERGENCY LIGHTING IS NOT WORKING IN THE 1ST FLOOR CORRI,LFB/HQ,SERVEST GROUP LIMITED,26.85,1.00,26.85,,
KMP/00013,22/02/19,8215.37,RERAISE F309575: KITCHEN AKA MESS 2ND  FLOOR THERE ARE 3 SIN,LFB/HQ,SERVEST GROUP LIMITED,8.26,1.00,8.26,,
KMP/00013,22/02/19,8215.37,RERAISE F306983: THERE IS NO WATER PRESSURE IN THE WATCH MAN,LFB/HQ,SERVEST GROUP LIMITED,9.12,1.00,9.12,,
KMP/00013,22/02/19,8215.37,THE TOP FLOOR - FEMAL SHOWER ABLUTION - ROOM - 02-002 - SHOW,LFB/HQ,SERVEST GROUP LIMITED,42.52,1.00,42.52,,
KMP/00013,22/02/19,8215.37,1 LIGHT NOT WORKING IN BASEMENT STAIRCASE STAIRCASE THAT LEA,LFB/HQ,SERVEST GROUP LIMITED,113.28,1.00,113.28,,
KMP/00013,22/02/19,8215.37,"GROUND FLOOR   -  LBA CHAMBER ROOM, OUTBUILDING   -  THERE I",LFB/HQ,SERVEST GROUP LIMITED,35.80,1.00,35.80,,
KMP/00013,22/02/19,8215.37,THE RADIATOR IN THE BOROUGH COMMANDERS ROOM - MEZZANINE FLOO,LFB/HQ,SERVEST GROUP LIMITED,55.89,1.00,55.89,,
KMP/00013,22/02/19,8215.37,HOT TAP IN THE OFFICE ON THE 2ND FLOOR KEEPS STICKING WHEN U,LFB/HQ,SERVEST GROUP LIMITED,16.52,1.00,16.52,,
KMP/00013,22/02/19,8215.37,ENGINEER REQUIRED TO ATTEND AND CARRY OUT A WALK AROUND,LFB/HQ,SERVEST GROUP LIMITED,26.85,1.00,26.85,,
KMP/00013,22/02/19,8215.37,LEAKING HOT WATER TAP IN THE MALE WASHROOM LEFT HAND BASIN O,LFB/HQ,SERVEST GROUP LIMITED,83.59,1.00,83.59,,
KMP/00013,22/02/19,8215.37,CREW MANAGERS LOCKER AREA  GROUND FLOOR - ONE LIGHT OUT - ST,LFB/HQ,SERVEST GROUP LIMITED,71.60,1.00,71.60,,
KMP/00013,22/02/19,8215.37,1XLIGHT IN JUNIOR OFFICE TOILET ISN’T WORKING  GROUND FLOOR,LFB/HQ,SERVEST GROUP LIMITED,35.80,1.00,35.80,,
KMP/00013,22/02/19,8215.37,TOILET SEAT HAS FALLEN OFF - FEMALE TOILET - 1ST FLOOR,LFB/HQ,SERVEST GROUP LIMITED,36.46,1.00,36.46,,
KMP/00013,22/02/19,8215.37,HOT WATER BOILER NEEDS FILTER REPLACED  1ST FLOOR MESS,LFB/HQ,SERVEST GROUP LIMITED,18.23,1.00,18.23,,
KMP/00013,22/02/19,8215.37,THE SHAVER SOCKET LIGHT IS NOT WORKING IN THE MALE CHANGING,LFB/HQ,SERVEST GROUP LIMITED,107.40,1.00,107.40,,
KMP/00013,22/02/19,8215.37,"THE BULB IN THE INSECTOCUTOR, KITCHEN, IS DEFECTIVE AND REQU",LFB/HQ,SERVEST GROUP LIMITED,143.20,1.00,143.20,,
KMP/00013,22/02/19,8215.37,THERE IS A DEFECTIVE FLUORESCENT TUBE LIGHT IN THE MALE DORM,LFB/HQ,SERVEST GROUP LIMITED,107.40,1.00,107.40,,
KMP/00013,22/02/19,8215.37,VERY LOUD KNOCKING SOUND COMING THROUGH BOILER PIPES- AFFECT,LFB/HQ,SERVEST GROUP LIMITED,8.82,1.00,8.82,,
KMP/00013,22/02/19,8215.37,IGNITION BUTTON ON THE OVEN TO IGNITE THE GAS IS NOT WORKING,LFB/HQ,SERVEST GROUP LIMITED,35.27,1.00,35.27,,
KMP/00013,22/02/19,8215.37,THE MAIN SEWAGE SYSTEM WHICH RUNS UNDERNEATH THE DORMS ON TH,LFB/HQ,SERVEST GROUP LIMITED,99.78,1.00,99.78,,
KMP/00013,22/02/19,8215.37,THE ENQUIRY BELL OUTSIDE THE FRONT DOOR IS NOT WORKING.,LFB/HQ,SERVEST GROUP LIMITED,17.90,1.00,17.90,,
KMP/00013,22/02/19,8215.37,FEMALE SHOWER - FEMALE SHOWER ROOM - 1ST FLOOR - ADJUST PRES,LFB/HQ,SERVEST GROUP LIMITED,27.35,1.00,27.35,,
KMP/00013,22/02/19,8215.37,TOILET FLUSH BROKEN AND THE TOILET KEEPS FILLING UP NOT OVER,LFB/HQ,SERVEST GROUP LIMITED,16.52,1.00,16.52,,
KMP/00013,22/02/19,8215.37,TOILET IS LEAKING ON THE 2ND FLOOR ITS LEAKING FROM THE SYST,LFB/HQ,SERVEST GROUP LIMITED,198.72,1.00,198.72,,
KMP/00013,22/02/19,8215.37,GROUND FLOOR KITCHEN AREA   -,LFB/HQ,SERVEST GROUP LIMITED,280.25,1.00,280.25,,
KMP/00013,22/02/19,8215.37,ROOM G06 MALE TOILETS THE SINKS ARE BLOCKED DRAINING SLOWLY,LFB/HQ,SERVEST GROUP LIMITED,41.03,1.00,41.03,,
KMP/00013,22/02/19,8215.37,X2 POLE HOUSE LIGHTS OUT  NOT WORKING,LFB/HQ,SERVEST GROUP LIMITED,150.13,1.00,150.13,,
KMP/00013,22/02/19,8215.37,1X MALE SHOWER  LIGHT OUT,LFB/HQ,SERVEST GROUP LIMITED,119.22,1.00,119.22,,
KMP/00013,22/02/19,8215.37,A HOSE REEL TO WASH THE APPLIANCE ENGINE THAT HAS A LEAKING,LFB/HQ,SERVEST GROUP LIMITED,16.52,1.00,16.52,,
KMP/00013,22/02/19,8215.37,5 LIGHTS HAVE BLOWN IN THE GROUND FLOOR CORRIDOR - MAIN ENTR,LFB/HQ,SERVEST GROUP LIMITED,104.15,1.00,104.15,,
KMP/00013,22/02/19,8215.37,TWO TOILETS IN THE MALE SHOWER ROOM THAT ARE BROKEN ONE HAS,LFB/HQ,SERVEST GROUP LIMITED,23.92,1.00,23.92,,
KMP/00013,22/02/19,8215.37,SHOWERS - SHOWER HEADS LIMESCALED - SHOWERS,LFB/HQ,SERVEST GROUP LIMITED,24.78,1.00,24.78,,
KMP/00013,22/02/19,8215.37,GROUND FLOOR - MALE SHOWER ROOM - CLOSEST SHOWER TO THE DOOR,LFB/HQ,SERVEST GROUP LIMITED,42.96,1.00,42.96,,
KMP/00013,22/02/19,8215.37,LADIES SHOWER HEAD AND HOSE IS DAMAGED NEEDS REPLACING ON TH,LFB/HQ,SERVEST GROUP LIMITED,106.03,1.00,106.03,,
KMP/00013,22/02/19,8215.37,THE ONLY LIGHT IS IN THE KITCHEN ON THE FIRST FLOOR IS DEFEC,LFB/HQ,SERVEST GROUP LIMITED,254.00,1.00,254.00,,
KMP/00013,22/02/19,8215.37,CLADDING AROUND PIPES IN MESS ROOM DAMAGED. (SUGGESTED NEEDS,LFB/HQ,SERVEST GROUP LIMITED,16.52,1.00,16.52,,
KMP/00013,22/02/19,8215.37,THE APPLIANCE BAY HEATERS ARE DEFECTIVE AND REQUIRE REPAIR,LFB/HQ,SERVEST GROUP LIMITED,226.18,1.00,226.18,,
KMP/00013,22/02/19,8215.37,TOILET IS BLOCKED ON THE GROUND FLOOR ONLY TOILET DOWN THERE,LFB/HQ,SERVEST GROUP LIMITED,132.16,1.00,132.16,,
KMP/00013,22/02/19,8215.37,THE TFIRST FLOOR UNISEX TOILET IS NOT RE-FILLING PROPERLY AN,LFB/HQ,SERVEST GROUP LIMITED,110.05,1.00,110.05,,
KMP/00013,22/02/19,8215.37,AUTOMATIC LIGHT SYSTEM NOT COMING ON FROM THE GROUND FLOOR T,LFB/HQ,SERVEST GROUP LIMITED,107.40,1.00,107.40,,
KMP/00013,22/02/19,8215.37,LIGHT IN FEMALE TOILET DOES NOT WORK - NEEDS TO BE RESOLVED,LFB/HQ,SERVEST GROUP LIMITED,26.85,1.00,26.85,,
KMP/00013,22/02/19,8215.37,1ST FLOOR GENTS TOILETS- LIGHT OUT,LFB/HQ,SERVEST GROUP LIMITED,8.95,1.00,8.95,,
KMP/00013,22/02/19,8215.37,NO POWER TO THE 1ST FLOOR ALL OF THE IT IS DOWN,LFB/HQ,SERVEST GROUP LIMITED,92.90,1.00,92.90,,
KMP/00013,22/02/19,8215.37,STATION MANGERS ROOM IN THE CAR PARK THERE IS A BAD SMELL IN,LFB/HQ,SERVEST GROUP LIMITED,54.99,1.00,54.99,,
KMP/00013,22/02/19,8215.37,NO HEATING THROUGHOUT THE BUILDING SITE HAVE HOT WATER HEATI,LFB/HQ,SERVEST GROUP LIMITED,123.85,1.00,123.85,,
KMP/00013,22/02/19,8215.37,GLASS PANELS IN THE ROOF OF THE APPLIANCE BAY WATER IS LEAKI,LFB/HQ,SERVEST GROUP LIMITED,121.99,1.00,121.99,,
KMP/00013,22/02/19,8215.37,HOLE IN THE CONDENSER PIPE IN THE BOILER ROOM,LFB/HQ,SERVEST GROUP LIMITED,156.94,1.00,156.94,,
KMP/00013,22/02/19,8215.37,THE GROUND FLOOR SHOWERS -  3XSHOWER HEADS ARE BLOCKED.,LFB/HQ,SERVEST GROUP LIMITED,133.60,1.00,133.60,,
KMP/00013,22/02/19,8215.37,REQUEST FOR A CHARGING LEAD FROM BADCOCK AS A MATTER OF URGE,LFB/HQ,SERVEST GROUP LIMITED,109.89,1.00,109.89,,
KMP/00013,22/02/19,8215.37,HOT WATER IS NOT HOT - JUST LUKE WARM - FAULT ON BOILER SAYS,LFB/HQ,SERVEST GROUP LIMITED,176.17,1.00,176.17,,
KMP/00013,22/02/19,8215.37,GROUBD FLOOR DISABLED TOILET IS BLOCKED   -,LFB/HQ,SERVEST GROUP LIMITED,49.56,1.00,49.56,,
KMP/00013,22/02/19,8215.37,GENIE WINDER NOT CHARGING IN THE PUMP LADDER,LFB/HQ,SERVEST GROUP LIMITED,17.90,1.00,17.90,,
KMP/00013,22/02/19,8215.37,THERE IS A LOOSE TAP IN THE DOWNSTAIRS MEN'S TOILET,LFB/HQ,SERVEST GROUP LIMITED,72.92,1.00,72.92,,
KMP/00013,22/02/19,8215.37,STRONG SMELL COMING FROM THE FEMALE TOILETS  FACING THE WATC,LFB/HQ,SERVEST GROUP LIMITED,41.30,1.00,41.30,,
KMP/00013,22/02/19,8215.37,LOOSE HANDLE ON THE SINK TAP - OFFICERS TOILET - HOT TAP,LFB/HQ,SERVEST GROUP LIMITED,16.52,1.00,16.52,,
KMP/00013,22/02/19,8215.37,DORM 2 FS04 TWO SHOWERS ARE NOT DRAINING AWAY BLOCKED,LFB/HQ,SERVEST GROUP LIMITED,54.69,1.00,54.69,,
KMP/00013,22/02/19,8215.37,FIRST FLOOR MALE SHOWER ROOM - LEFT SHOWER CUBICLE HAS A DEF,LFB/HQ,SERVEST GROUP LIMITED,36.46,1.00,36.46,,
KMP/00013,22/02/19,8215.37,3 X SHOWER HEADS REQUIRE REPLACING - IN THE DOWNSTAIRS MEN'S,LFB/HQ,SERVEST GROUP LIMITED,82.67,1.00,82.67,,
KMP/00013,22/02/19,8215.37,TOILETS - BLOCKED TOILET - GROUND FLOOR,LFB/HQ,SERVEST GROUP LIMITED,124.56,1.00,124.56,,
KMP/00013,22/02/19,8215.37,NO ELECTRIC TO THE CREW MANAGERS ROOM AND THE FEMALE DORM ON,LFB/HQ,SERVEST GROUP LIMITED,219.52,1.00,219.52,,
KMP/00014,23/02/19,6596.14,RADIATORS NOT WORKNG UPSTAIRS DOWNSTAIRS RADIATORS ALL WORKI,LFB/HQ,SERVEST GROUP LIMITED,966.98,1.00,966.98,KMP/00014,"6,596.14"
KMP/00014,23/02/19,6596.14,THE BOILER IS WITHIN THE KITCHEN IN THE DACS OFFICE AND THEY,LFB/HQ,SERVEST GROUP LIMITED,935.62,1.00,935.62,,
KMP/00014,23/02/19,6596.14,4X LIGHTS OUT - MAIN STAIRWELL - GROUND TO 1ST FLOOR,LFB/HQ,SERVEST GROUP LIMITED,17.90,1.00,17.90,,
KMP/00014,23/02/19,6596.14,NO HEATING THROUGH SITE SITE HAVE HOT WATER,LFB/HQ,SERVEST GROUP LIMITED,133.46,1.00,133.46,,
KMP/00014,23/02/19,6596.14,THERE IS NO HEATING OR HOT WATER THROUGHOUT THE STATION,LFB/HQ,SERVEST GROUP LIMITED,285.40,1.00,285.40,,
KMP/00014,23/02/19,6596.14,THE APPLIANCE BAY HEATERS IN THE APPLIANCE BAY ARE NOT WORKI,LFB/HQ,SERVEST GROUP LIMITED,469.51,1.00,469.51,,
KMP/00014,23/02/19,6596.14,SOIL PIPE IN THE GYM FROM THE FLAT ABOVE HAS BURST LEAKING W,LFB/HQ,SERVEST GROUP LIMITED,124.56,1.00,124.56,,
KMP/00014,23/02/19,6596.14,1X LIGHT OUT - 2X FLOURESCENT TUBES - WATCHROOM - GROUND FLO,LFB/HQ,SERVEST GROUP LIMITED,57.33,1.00,57.33,,
KMP/00014,23/02/19,6596.14,MALE SHOWER ROOM - THE SHOWER ON THE LEFT HAND SIDE (GYM SID,LFB/HQ,SERVEST GROUP LIMITED,27.35,1.00,27.35,,
KMP/00014,23/02/19,6596.14,1ST FLOOR - CORE ROOM - 013 - X1 STRIP LIGHT OUT,LFB/HQ,SERVEST GROUP LIMITED,53.70,1.00,53.70,,
KMP/00014,23/02/19,6596.14,NO HEATING IN THE WHOLE BUILDING,LFB/HQ,SERVEST GROUP LIMITED,334.65,1.00,334.65,,
KMP/00014,23/02/19,6596.14,THE EXTERNAL EXTRACTOR FAN COVER REQUIRES REPLACING AS IT IS,LFB/HQ,SERVEST GROUP LIMITED,164.48,1.00,164.48,,
KMP/00014,23/02/19,6596.14,GROUND FLOOR MALE TOILET  --,LFB/HQ,SERVEST GROUP LIMITED,49.56,1.00,49.56,,
KMP/00014,23/02/19,6596.14,PUSH FIT HOT TAP NOT STAYING ON IN SINK BELOW SHAVING POINT,LFB/HQ,SERVEST GROUP LIMITED,95.10,1.00,95.10,,
KMP/00014,23/02/19,6596.14,SERVEST TO ATTEND THE STATION MANAGERS OFFICE (EXTERNAL TO T,LFB/HQ,SERVEST GROUP LIMITED,821.20,1.00,821.20,,
KMP/00014,23/02/19,6596.14,WATCH MANAGERS SHOWER - RUNNING HOT AND COLD INTERMITTENTLY,LFB/HQ,SERVEST GROUP LIMITED,393.90,1.00,393.90,,
KMP/00014,23/02/19,6596.14,SHOWER 2.19 *SHOWER HEAD IS COVERED IN LIME SCALE RESULTING,LFB/HQ,SERVEST GROUP LIMITED,334.25,1.00,334.25,,
KMP/00014,23/02/19,6596.14,SHOWERS - SHOWER VALVE LOOSE - SHOWERS,LFB/HQ,SERVEST GROUP LIMITED,93.61,1.00,93.61,,
KMP/00014,23/02/19,6596.14,EMERGENCY LIGHTING IS NOT WORKING IN THE CORRIDOR NEXT TO TH,LFB/HQ,SERVEST GROUP LIMITED,179.00,1.00,179.00,,
KMP/00014,23/02/19,6596.14,FEMALE DORM IN THE SHOWER ROOM STRIP LIGHT OUT ONE NEEDS REP,LFB/HQ,SERVEST GROUP LIMITED,44.75,1.00,44.75,,
KMP/00014,23/02/19,6596.14,THE DOUBLE PLUG SOCKET IN THE KITCHEN TO THE LEFT OF THE SIN,LFB/HQ,SERVEST GROUP LIMITED,35.80,1.00,35.80,,
KMP/00014,23/02/19,6596.14,LIGHT IN GYM TOILET - TOO DIM - NEEDS TO BE RECTIFIED,LFB/HQ,SERVEST GROUP LIMITED,70.73,1.00,70.73,,
KMP/00014,23/02/19,6596.14,THE MEN'S TOILETS ON THE TOP FLOOR ARE NOT RE-FILLING -TRAPS,LFB/HQ,SERVEST GROUP LIMITED,99.12,1.00,99.12,,
KMP/00014,23/02/19,6596.14,FIRE ALARM IS BEEPING - SAYS FAULT ON LEVEL 2 IN MALE DORMS,LFB/HQ,SERVEST GROUP LIMITED,35.27,1.00,35.27,,
KMP/00014,23/02/19,6596.14,LINKED TO F335918 - A TEMPORARY GENIE WINDER NEEDS TO BE DEL,LFB/HQ,SERVEST GROUP LIMITED,8.95,1.00,8.95,,
KMP/00014,23/02/19,6596.14,STRIP LIGHT IN GYM ON GROUND FLOOR,LFB/HQ,SERVEST GROUP LIMITED,71.60,1.00,71.60,,
KMP/00014,23/02/19,6596.14,1X BULB LIGHT OUT - MENS SHOWER ROOMS - SHOWER NUMBER 3,LFB/HQ,SERVEST GROUP LIMITED,35.80,1.00,35.80,,
KMP/00014,23/02/19,6596.14,LEAKING TOILET - MALE TOILET/LOCKER ROOM - GROUND FLOOR,LFB/HQ,SERVEST GROUP LIMITED,16.52,1.00,16.52,,
KMP/00014,23/02/19,6596.14,DRIPPING TAP IN THE GENTS TOILETS ON THE GROUND FLOOR,LFB/HQ,SERVEST GROUP LIMITED,91.63,1.00,91.63,,
KMP/00014,23/02/19,6596.14,GROUND FLOOR APPLIANCE BAY   -  THERE IS A SOCKET THAT IS HA,LFB/HQ,SERVEST GROUP LIMITED,83.95,1.00,83.95,,
KMP/00014,23/02/19,6596.14,TWO STRIP LIGHTS NOT WORKING IN THE MESS AREA ON THE GROUND,LFB/HQ,SERVEST GROUP LIMITED,71.60,1.00,71.60,,
