Invoice Number, Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
3338068,800113471,ARKAS LIMITED,33380,68,8.86,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338069,800113471,ARKAS LIMITED,33380,69,15.30,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338070,800113471,ARKAS LIMITED,33380,70,23.36,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338071,800113471,ARKAS LIMITED,33380,71,46.71,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338072,800113471,ARKAS LIMITED,33380,72,394.64,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338073,800113471,ARKAS LIMITED,33380,73,6.44,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338074,800113471,ARKAS LIMITED,33380,74,4.03,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338075,800113471,ARKAS LIMITED,33380,75,8.05,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338076,800113471,ARKAS LIMITED,33380,76,4.03,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338077,800113471,ARKAS LIMITED,33380,77,6.44,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338078,800113471,ARKAS LIMITED,33380,78,13.69,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338079,800113471,ARKAS LIMITED,33380,79,15.30,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338080,800113471,ARKAS LIMITED,33380,80,16.91,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338081,800113471,ARKAS LIMITED,33380,81,8.86,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338082,800113471,ARKAS LIMITED,33380,82,9.66,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338083,800113471,ARKAS LIMITED,33380,83,54.77,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338084,800113471,ARKAS LIMITED,33380,84,3.22,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338085,800113471,ARKAS LIMITED,33380,85,4.03,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338086,800113471,ARKAS LIMITED,33380,86,12.89,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338087,800113471,ARKAS LIMITED,33380,87,32.22,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338088,800113471,ARKAS LIMITED,33380,88,59.60,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338089,800113471,ARKAS LIMITED,33380,89,34.63,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338090,800113471,ARKAS LIMITED,33380,90,4.83,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338091,800113471,ARKAS LIMITED,33380,91,28.99,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338092,800113471,ARKAS LIMITED,33380,92,14.50,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338093,800113471,ARKAS LIMITED,33380,93,4.03,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338094,800113471,ARKAS LIMITED,33380,94,7.25,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338095,800113471,ARKAS LIMITED,33380,95,767.54,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338096,800113471,ARKAS LIMITED,33380,96,7.25,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338097,800113471,ARKAS LIMITED,33380,97,19.33,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338098,800113471,ARKAS LIMITED,33380,98,4.03,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
3338099,800113471,ARKAS LIMITED,33380,99,7.25,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380100,800113471,ARKAS LIMITED,33380,100,17.72,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380101,800113471,ARKAS LIMITED,33380,101,21.75,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380102,800113471,ARKAS LIMITED,33380,102,3.22,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380103,800113471,ARKAS LIMITED,33380,103,12.89,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380104,800113471,ARKAS LIMITED,33380,104,92.62,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380105,800113471,ARKAS LIMITED,33380,105,7.25,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380106,800113471,ARKAS LIMITED,33380,106,293.16,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380107,800113471,ARKAS LIMITED,33380,107,4.83,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380108,800113471,ARKAS LIMITED,33380,108,3.22,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380109,800113471,ARKAS LIMITED,33380,109,16.91,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380110,800113471,ARKAS LIMITED,33380,110,4.83,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380111,800113471,ARKAS LIMITED,33380,111,18.52,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380112,800113471,ARKAS LIMITED,33380,112,4.83,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380113,800113471,ARKAS LIMITED,33380,113,24.16,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380114,800113471,ARKAS LIMITED,33380,114,176.38,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380115,800113471,ARKAS LIMITED,33380,115,17.72,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380116,800113471,ARKAS LIMITED,33380,116,16.11,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380117,800113471,ARKAS LIMITED,33380,117,5.64,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380118,800113471,ARKAS LIMITED,33380,118,7.25,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380119,800113471,ARKAS LIMITED,33380,119,4.83,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380120,800113471,ARKAS LIMITED,33380,120,3.22,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380121,800113471,ARKAS LIMITED,33380,121,47.52,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380122,800113471,ARKAS LIMITED,33380,122,3.22,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380123,800113471,ARKAS LIMITED,33380,123,386.59,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380124,800113471,ARKAS LIMITED,33380,124,10.47,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380125,800113471,ARKAS LIMITED,33380,125,41.88,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380126,800113471,ARKAS LIMITED,33380,126,8.86,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380127,800113471,ARKAS LIMITED,33380,127,4.83,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380128,800113471,ARKAS LIMITED,33380,128,7.25,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380129,800113471,ARKAS LIMITED,33380,129,16.18,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380130,800113471,ARKAS LIMITED,33380,130,91.81,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380131,800113471,ARKAS LIMITED,33380,131,4.83,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380132,800113471,ARKAS LIMITED,33380,132,28.19,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380133,800113471,ARKAS LIMITED,33380,133,16.91,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380134,800113471,ARKAS LIMITED,33380,134,37.05,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380135,800113471,ARKAS LIMITED,33380,135,16.91,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380136,800113471,ARKAS LIMITED,33380,136,110.34,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380137,800113471,ARKAS LIMITED,33380,137,6.44,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380138,800113471,ARKAS LIMITED,33380,138,6.44,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380139,800113471,ARKAS LIMITED,33380,139,5.64,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380140,800113471,ARKAS LIMITED,33380,140,8.86,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380141,800113471,ARKAS LIMITED,33380,141,28.19,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380142,800113471,ARKAS LIMITED,33380,142,16.11,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380143,800113471,ARKAS LIMITED,33380,143,23.36,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380144,800113471,ARKAS LIMITED,33380,144,129.67,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380145,800113471,ARKAS LIMITED,33380,145,"1,339.37",PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380146,800113471,ARKAS LIMITED,33380,146,28.19,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380147,800113471,ARKAS LIMITED,33380,147,8.05,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380148,800113471,ARKAS LIMITED,33380,148,6.44,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380149,800113471,ARKAS LIMITED,33380,149,23.36,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380150,800113471,ARKAS LIMITED,33380,150,6.44,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380151,800113471,ARKAS LIMITED,33380,151,4.03,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380152,800113471,ARKAS LIMITED,33380,152,27.38,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380153,800113471,ARKAS LIMITED,33380,153,18.52,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380154,800113471,ARKAS LIMITED,33380,154,8.05,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380155,800113471,ARKAS LIMITED,33380,155,35.44,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380156,800113471,ARKAS LIMITED,33380,156,8.05,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380157,800113471,ARKAS LIMITED,33380,157,8.86,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380158,800113471,ARKAS LIMITED,33380,158,8.86,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380159,800113471,ARKAS LIMITED,33380,159,33.83,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380160,800113471,ARKAS LIMITED,33380,160,4.83,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380161,800113471,ARKAS LIMITED,33380,161,8.05,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380162,800113471,ARKAS LIMITED,33380,162,17.72,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380163,800113471,ARKAS LIMITED,33380,163,24.16,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380164,800113471,ARKAS LIMITED,33380,164,6.44,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380165,800113471,ARKAS LIMITED,33380,165,23.36,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380166,800113471,ARKAS LIMITED,33380,166,4.03,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380167,800113471,ARKAS LIMITED,33380,167,8.05,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380168,800113471,ARKAS LIMITED,33380,168,4.83,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380169,800113471,ARKAS LIMITED,33380,169,543.64,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380170,800113471,ARKAS LIMITED,33380,170,8.05,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380171,800113471,ARKAS LIMITED,33380,171,23.36,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380172,800113471,ARKAS LIMITED,33380,172,8.05,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380173,800113471,ARKAS LIMITED,33380,173,388.20,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380174,800113471,ARKAS LIMITED,33380,174,3.22,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380175,800113471,ARKAS LIMITED,33380,175,22.55,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380176,800113471,ARKAS LIMITED,33380,176,4.03,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380177,800113471,ARKAS LIMITED,33380,177,8.05,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380178,800113471,ARKAS LIMITED,33380,178,4.83,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380179,800113471,ARKAS LIMITED,33380,179,16.91,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380180,800113471,ARKAS LIMITED,33380,180,4.83,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380181,800113471,ARKAS LIMITED,33380,181,20.13,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380182,800113471,ARKAS LIMITED,33380,182,23.36,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380183,800113471,ARKAS LIMITED,33380,183,28.99,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380184,800113471,ARKAS LIMITED,33380,184,38.66,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380185,800113471,ARKAS LIMITED,33380,185,8.86,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380186,800113471,ARKAS LIMITED,33380,186,7.25,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380187,800113471,ARKAS LIMITED,33380,187,3.22,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380188,800113471,ARKAS LIMITED,33380,188,7.25,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380189,800113471,ARKAS LIMITED,33380,189,"1,313.59",PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380190,800113471,ARKAS LIMITED,33380,190,62.82,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380191,800113471,ARKAS LIMITED,33380,191,11.28,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380192,800113471,ARKAS LIMITED,33380,192,11.28,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380193,800113471,ARKAS LIMITED,33380,193,6.44,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380194,800113471,ARKAS LIMITED,33380,194,4.03,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380195,800113471,ARKAS LIMITED,33380,195,8.05,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380196,800113471,ARKAS LIMITED,33380,196,26.58,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380197,800113471,ARKAS LIMITED,33380,197,183.63,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380198,800113471,ARKAS LIMITED,33380,198,20.13,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380199,800113471,ARKAS LIMITED,33380,199,5.64,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380200,800113471,ARKAS LIMITED,33380,200,8.86,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380201,800113471,ARKAS LIMITED,33380,201,12.89,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
33380202,800113471,ARKAS LIMITED,33380,202,12.89,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
333811,800113481,ARKAS LIMITED,33381,1,0.61,PLANNED APPLIANCE BAY DOORS,19/04/18,976.97,Technical and Service Support,Works - Construction
333812,800113481,ARKAS LIMITED,33381,2,1.29,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
333813,800113481,ARKAS LIMITED,33381,3,0.46,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
333814,800113481,ARKAS LIMITED,33381,4,5.40,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
333815,800113481,ARKAS LIMITED,33381,5,0.53,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
333816,800113481,ARKAS LIMITED,33381,6,2.66,PLANNED APPLIANCE BAY DOORS,19/04/18,,Technical and Service Support,Works - Construction
