 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclasws
110816K,VISTA LANDSCAPE MANAGEMENT LTD,121969,31,11.5,GROUNDS MAINTENANCE,18/08/2016,,Technical and Service Support,"Works - Construction, R&M"
110816K,VISTA LANDSCAPE MANAGEMENT LTD,121969,32,16.63,GROUNDS MAINTENANCE,18/08/2016,,Technical and Service Support,"Works - Construction, R&M"
110816K,VISTA LANDSCAPE MANAGEMENT LTD,121969,33,73.18,GROUNDS MAINTENANCE,18/08/2016,,Technical and Service Support,"Works - Construction, R&M"
110816K,VISTA LANDSCAPE MANAGEMENT LTD,121969,34,118.23,GROUNDS MAINTENANCE,18/08/2016,,Technical and Service Support,"Works - Construction, R&M"
110816K,VISTA LANDSCAPE MANAGEMENT LTD,121969,35,555,GROUNDS MAINTENANCE,18/08/2016,,Technical and Service Support,"Works - Construction, R&M"
110816K,VISTA LANDSCAPE MANAGEMENT LTD,121969,36,20.83,GROUNDS MAINTENANCE,18/08/2016,,Technical and Service Support,"Works - Construction, R&M"
110816K,VISTA LANDSCAPE MANAGEMENT LTD,121969,37,64.28,GROUNDS MAINTENANCE,18/08/2016,,Technical and Service Support,"Works - Construction, R&M"
110816K,VISTA LANDSCAPE MANAGEMENT LTD,121969,38,12.5,GROUNDS MAINTENANCE,18/08/2016,,Technical and Service Support,"Works - Construction, R&M"
040816K,4C EUROPE UK LTD,1463,1,"9,950.00",ACQUISITIONS,18/08/2016,"9,950.00",Operations Review Team,ICT
110816K,SURREY BLIND & CURTAIN CO=====,15144,1,336,FIXTURES & FITTINGS,18/08/2016,336,Technical and Service Support,"Works - Construction, R&M"
150816G,UK TAPES LTD==================,158824,1,967.2,GENERAL CONSUMABLES,18/08/2016,967.2,Procurement,Health & Safety
110816K,BUREAU VERITAS HS&E LTD=======,16010568,1,"98,583.57",SCIENTIFIC SERVICES,18/08/2016,"98,583.57",Procurement,Environmental Services
150816G,IRON MOUNTAIN (UK) LTD========,16207494,1,"2,296.15",MAINTENANCE & SUPPORT,18/08/2016,"2,296.15",Information and Communication Technology,ICT
110816K,ENGIE,1800009741,1,"62,354.80",STRATEGIC (CYCLICAL),18/08/2016,"86,144.84",Technical and Service Support,"Works - Construction, R&M"
110816K,ENGIE,1800009741,2,941.13,STRATEGIC (CYCLICAL),18/08/2016,,Technical and Service Support,"Works - Construction, R&M"
110816K,ENGIE,1800009741,3,"22,495.51",TACTICAL DAY TO DAY,18/08/2016,,Technical and Service Support,"Works - Construction, R&M"
110816K,ENGIE,1800009741,4,353.4,TACTICAL DAY TO DAY,18/08/2016,,Technical and Service Support,"Works - Construction, R&M"
120816K,DISCLOSURE SCOTLAND===========,1973772,1,"1,925.00",CRB CHECKS,18/08/2016,"1,925.00",HR Management,Human Resources
120816K,VODAFONE DATA SOLUTIONS======,242952,1,"1,015.00",CELLULAR TELEPHONES,18/08/2016,"1,357.79",Information and Communication Technology,ICT
120816K,VODAFONE DATA SOLUTIONS======,242952,2,342.79,CELLULAR TELEPHONES,18/08/2016,,Information and Communication Technology,ICT
110816K,AECOM INFRASTRUCTURE &,28270738,1,"1,986.89",PROF FEES-MISCELLANEOUS,18/08/2016,"1,986.89",Technical and Service Support,Consultancy
120816K,AECOM INFRASTRUCTURE &,28270739,1,"3,404.35",PLANNED BUILDING DECORATIONS,18/08/2016,"3,404.35",Technical and Service Support,Consultancy
120816K,AECOM INFRASTRUCTURE &,28270740,1,351.4,CONSULTANTS,18/08/2016,"1,054.20",Technical and Service Support,Consultancy
120816K,AECOM INFRASTRUCTURE &,28270740,2,351.4,CONSULTANTS,18/08/2016,,Technical and Service Support,Consultancy
120816K,AECOM INFRASTRUCTURE &,28270740,3,351.4,CONSULTANTS,18/08/2016,,Technical and Service Support,Consultancy
110816K,AECOM INFRASTRUCTURE &,28272287,1,"36,303.20",PROF FEES-MISCELLANEOUS,18/08/2016,"36,303.20",Technical and Service Support,Consultancy
141578,DRAEGER SAFETY UK LIMITED=====,2910057262,1,434.2,PROTECTIVE EQUIPT - PARTS,18/08/2016,434.2,Technical and Service Support,Fire & Rescue
090816K,DRAEGER SAFETY UK LIMITED=====,2910057435,1,177.3,PROTECTIVE EQUIPT - PARTS,18/08/2016,"2,062.00",Technical and Service Support,Fire & Rescue
090816K,DRAEGER SAFETY UK LIMITED=====,2910057435,2,"1,418.50",PROTECTIVE EQUIPT - PARTS,18/08/2016,,Technical and Service Support,Fire & Rescue
090816K,DRAEGER SAFETY UK LIMITED=====,2910057435,3,466.2,PROTECTIVE EQUIPT - PARTS,18/08/2016,,Technical and Service Support,Fire & Rescue
110816K,ARKAS LIMITED=================,29218,1,"57,310.65",DEVELOPMENT  EXPENSES-CONTRACT,18/08/2016,"57,310.65",Technical and Service Support,"Works - Construction, R&M"
110816K,BRISTOL UNIFORMS LTD==========,352160,1,772.51,CLOTHING,18/08/2016,772.51,Procurement,Clothing
110816K,BRISTOL UNIFORMS LTD==========,352171,1,"4,060.01",CLOTHING,18/08/2016,"4,060.01",Procurement,Clothing
110816K,BRISTOL UNIFORMS LTD==========,352172,1,"199,159.92",CLOTHING,18/08/2016,"199,159.92",Procurement,Clothing
090816K,HUNTERS CONTRACTS LIMITED,355112,1,544,OFFICE FURNITURE,18/08/2016,544,Legal & Democratic Services,Furniture
800087994,*H-SQUARED ELECTRONICS LTD,381356,1,516,OPERATIONAL EQUIP-PURCHASE,18/08/2016,516,Operational Policy,Stationery
150816G,BT GLOBAL SERVICES============,416775,1,"14,557.69",MAINTENANCE & SUPPORT,18/08/2016,"14,557.69",Information and Communication Technology,ICT
150816G,BT GLOBAL SERVICES============,419379,1,"14,557.69",MAINTENANCE & SUPPORT,18/08/2016,"14,557.69",Information and Communication Technology,ICT
150816G,BT GLOBAL SERVICES============,419405,1,"23,194.33",MAINTENANCE & SUPPORT,18/08/2016,"60,173.93",Information and Communication Technology,ICT
150816G,BT GLOBAL SERVICES============,419405,2,"27,742.27",MAINTENANCE & SUPPORT,18/08/2016,,Information and Communication Technology,ICT
150816G,BT GLOBAL SERVICES============,419405,3,"4,733.10",MAINTENANCE & SUPPORT,18/08/2016,,Information and Communication Technology,ICT
150816G,BT GLOBAL SERVICES============,419405,4,"4,504.23",MAINTENANCE & SUPPORT,18/08/2016,,Information and Communication Technology,ICT
120816K,SPORTSAFE UK LTD==============,491338,1,295,PLANNED GYM EQUIPMENT,18/08/2016,375.2,Technical and Service Support,Sports & Playground Equip
120816K,SPORTSAFE UK LTD==============,491338,2,7.25,PLANNED GYM EQUIPMENT,18/08/2016,,Technical and Service Support,Sports & Playground Equip
120816K,SPORTSAFE UK LTD==============,491338,3,29.95,PLANNED GYM EQUIPMENT,18/08/2016,,Technical and Service Support,Sports & Playground Equip
120816K,SPORTSAFE UK LTD==============,491338,4,43,PLANNED GYM EQUIPMENT,18/08/2016,,Technical and Service Support,Sports & Playground Equip
110816K,SPORTSAFE UK LTD==============,491343,1,312.68,PLANNED GYM EQUIPMENT,18/08/2016,312.68,Technical and Service Support,Sports & Playground Equip
120816K,SPORTSAFE UK LTD==============,491376,1,255,PLANNED GYM EQUIPMENT,18/08/2016,255,Technical and Service Support,Sports & Playground Equip
120816K,SPORTSAFE UK LTD==============,491429,1,325,PLANNED GYM EQUIPMENT,18/08/2016,325,Technical and Service Support,Sports & Playground Equip
110816K,SPORTSAFE UK LTD==============,491434,1,580,PLANNED GYM EQUIPMENT,18/08/2016,580,Technical and Service Support,Sports & Playground Equip
120816K,SPORTSAFE UK LTD==============,491441,1,295,PLANNED GYM EQUIPMENT,18/08/2016,295,Technical and Service Support,Sports & Playground Equip
150816G,FOCUS & VISION TECHNOLOGY LTD,53183,1,578.24,MEDICAL EXPENSES CONTRACT,18/08/2016,578.24,HR Management,Healthcare
120816K,KNIGHTON CLEANING SERVICES LTD,54161,1,"1,991.95",PLANNED CLEANING,18/08/2016,"75,507.53",Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,2,"2,036.83",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,3,"1,431.72",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,4,"1,142.80",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,5,"1,160.29",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,6,"1,043.97",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,7,755.75,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,8,"1,257.62",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,9,"1,061.98",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,10,"1,904.62",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,11,"2,217.75",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,12,768.08,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,13,"1,959.84",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,14,755.75,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,15,"1,500.82",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,16,"1,823.43",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,17,680.68,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,18,"2,392.17",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,19,"1,861.82",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,20,933.84,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,21,929.91,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,22,"1,066.99",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,23,"1,687.55",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,24,"1,070.35",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,25,834.18,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,26,974.26,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,27,"1,373.64",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,28,764.59,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,29,"1,626.48",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,30,"1,267.51",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,31,"1,452.65",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,32,777.22,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,33,973.37,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,34,599.47,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,35,"1,497.30",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,36,"1,380.69",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,37,953.73,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,38,"2,830.48",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,39,"1,041.82",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,40,"1,097.60",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,41,"1,029.79",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,42,952.16,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,43,"2,251.06",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,44,"1,860.36",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,45,"1,027.57",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,46,677.15,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,47,668.31,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,48,784.19,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,49,"2,346.42",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,50,"1,052.11",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,51,"1,579.08",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,52,"2,684.03",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,53,761.77,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,54,779.12,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,55,13.99,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,56,"1,040.49",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,57,849.73,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,58,993.29,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54161,59,"1,275.41",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,1,984.89,PLANNED CLEANING,18/08/2016,"64,963.67",Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,2,"1,083.22",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,3,"1,033.60",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,4,"1,231.76",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,5,586.21,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,6,"1,406.80",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,7,"2,099.30",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,8,"2,021.92",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,9,"3,255.75",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,10,"1,022.34",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,11,"1,250.13",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,12,"1,030.25",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,13,"1,077.69",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,14,"1,081.75",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,15,"1,454.69",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,16,"1,185.20",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,17,617.17,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,18,"12,477.80",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,19,"1,162.43",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,20,456.06,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,21,"1,543.46",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,22,"3,216.77",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,23,"1,749.23",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,24,851.34,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,25,"1,302.53",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,26,"1,982.24",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,27,"1,260.38",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,28,"1,069.20",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,29,"1,278.16",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,30,"2,455.06",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,31,774.89,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,32,978.09,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,33,"1,908.32",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,34,968.3,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,35,860.38,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,36,"1,609.05",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,37,"1,617.80",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,38,"1,308.80",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,39,"1,229.19",PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
120816K,KNIGHTON CLEANING SERVICES LTD,54162,40,481.52,PLANNED CLEANING,18/08/2016,,Technical and Service Support,Cleaning & Janitorial
