Order Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
PGS/11368,17/06/19,6113.81,PSS7000 RETAINING CLIP        PG7013   PACK OF 20,P.E. GROUP,DRAEGER SAFETY UK LIMITED,0.35,40.00,14.06,,
PGS/11368,17/06/19,6113.81,PSS7000 MP HOSE               PG7023,P.E. GROUP,DRAEGER SAFETY UK LIMITED,33.25,50.00,"1,662.50",,
PGS/11368,17/06/19,6113.81,BODYGUARD 7000 RUBBER COVER   PG7051,P.E. GROUP,DRAEGER SAFETY UK LIMITED,50.05,1.00,50.05,,
PGS/11368,17/06/19,6113.81,BODYGUARD EXTERNAL LCD WINDOW PG7062,P.E. GROUP,DRAEGER SAFETY UK LIMITED,11.96,15.00,179.40,,
PGS/11368,17/06/19,6113.81,FPS 7000 FACE MASK LOWER      VISOR FRAME             PG7107,P.E. GROUP,DRAEGER SAFETY UK LIMITED,8.30,30.00,249.00,,
PGS/11368,17/06/19,6113.81,ESA LDV - ATB ASSY                                    PG7201,P.E. GROUP,DRAEGER SAFETY UK LIMITED,36.12,50.00,"1,806.00",,
PGS/11368,17/06/19,6113.81,ESA LDV HOSE ASSY (SHORT)     - PG7203,P.E. GROUP,DRAEGER SAFETY UK LIMITED,24.63,50.00,"1,231.50",,
PGS/11368,17/06/19,6113.81,ESA LDV - TAIL CLIP           PG7208   PACK OF 10,P.E. GROUP,DRAEGER SAFETY UK LIMITED,0.26,100.00,25.60,,
PGS/11368,17/06/19,6113.81,ESA LDV LOCK NUT              PG7220,P.E. GROUP,DRAEGER SAFETY UK LIMITED,1.17,10.00,11.70,,
PSP/24672,02/04/19,6811.50,SUPPLY/FIT GULLEYS TO1ST FLOOR SHOWERS EAST HAM FS,EAST HAM FIRE STATION,B NOKES CONTRACTS LTD,"6,811.50",1.00,"6,811.50",PSP/24672,"6,811.50"
PSP/24678,03/04/19,9996.00,END OF LIFE RENEWABLES METER REPLACEMENTS BATTERSEA FS,PROPERTY SERVICES (3 US),PA ASSOCIATES UK LTD,"1,027.00",1.00,"1,027.00",PSP/24678,"9,996.00"
PSP/24678,03/04/19,9996.00,END OF LIFE RENEWABLES METER REPLACEMENTS STANMORE FS,PROPERTY SERVICES (3 US),PA ASSOCIATES UK LTD,"1,917.00",1.00,"1,917.00",,
PSP/24678,03/04/19,9996.00,END OF LIFE RENEWABLES METER REPLACEMENTS TWICKENHAM FS,PROPERTY SERVICES (3 US),PA ASSOCIATES UK LTD,"1,027.00",1.00,"1,027.00",,
PSP/24678,03/04/19,9996.00,END OF LIFE RENEWABLES METER REPLACEMENTS RUISLIP FS,PROPERTY SERVICES (3 US),PA ASSOCIATES UK LTD,"1,027.00",1.00,"1,027.00",,
PSP/24678,03/04/19,9996.00,END OF LIFE RENEWABLES METER REPLACEMENTS WANDSWORTH FS,PROPERTY SERVICES (3 US),PA ASSOCIATES UK LTD,"1,027.00",1.00,"1,027.00",,
PSP/24678,03/04/19,9996.00,END OF LIFE RENEWABLES METER REPLACEMENTS HORNSEY FS,PROPERTY SERVICES (3 US),PA ASSOCIATES UK LTD,"1,027.00",1.00,"1,027.00",,
PSP/24678,03/04/19,9996.00,END OF LIFE RENEWABLES METER REPLACEMENTS FELTHAM FS,PROPERTY SERVICES (3 US),PA ASSOCIATES UK LTD,"1,027.00",1.00,"1,027.00",,
PSP/24678,03/04/19,9996.00,END OF LIFE RENEWABLES METER REPLACEMENTS HILLINGDON FS,PROPERTY SERVICES (3 US),PA ASSOCIATES UK LTD,"1,917.00",1.00,"1,917.00",,
PSP/24705,04/04/19,9459.30,WORKS TO CHIMNEY STACKS BRIXTON FS,BRIXTON FIRE STATION,B NOKES CONTRACTS LTD,"9,459.30",1.00,"9,459.30",PSP/24705,"9,459.30"
PSP/24709,05/04/19,6000.00,CATERING CONSULTANCY UNION ST,UNION STREET HQ - FM,CONTRACT CATERING CONSULTANTS,1.00,500.00,500.00,PSP/24709,"6,000.00"
PSP/24709,05/04/19,6000.00,CATERING CONSULTANCY UNION ST,UNION STREET HQ - FM,CONTRACT CATERING CONSULTANTS,1.00,"5,500.00","5,500.00",,
PSP/24719,08/04/19,5960.50,REPAIR TO INTERNAL DOORS KENTISH TOWN FS,KENTISH TOWN FIRE STATION,B NOKES CONTRACTS LTD,"5,960.50",1.00,"5,960.50",PSP/24719,"5,960.50"
PSP/24722,09/04/19,6286.24,ELECTRICAL VEICHLE CHARGING POINT INSTALLATION DEPTFORD FS,DEPTFORD FIRE STATION,CHARGEMASTER PLC,"6,286.24",1.00,"6,286.24",PSP/24722,"6,286.24"
PSP/24723,09/04/19,6377.25,ELECTRICAL VEICHLE CHARGING POINT INSTALLATION WEMBLEY FS,WEMBLEY FIRE STATION,CHARGEMASTER PLC,"6,377.25",1.00,"6,377.25",PSP/24723,"6,377.25"
PSP/24726,10/04/19,6750.00,LONDON ENERGY PROJECT LFB WIDE,PROPERTY SERVICES (3 US),LONDON ENERGY PROJECT,"6,750.00",1.00,"6,750.00",PSP/24726,"6,750.00"
PSP/24727,10/04/19,9644.45,WATER AMR SURVEY LFB WIDE,PROPERTY SERVICES (3 US),PA ASSOCIATES UK LTD,1.00,"9,644.45","9,644.45",PSP/24727,"9,644.45"
PSP/24728,10/04/19,9000.00,ENERGY EFFICIENCY CROYDON FS,CROYDON FIRE STATION,LC ENERGY LTD,1.00,"9,000.00","9,000.00",PSP/24728,"9,000.00"
PSP/24729,10/04/19,9943.00,DISPLAY ENERGY CERTIFICATES AND ADVISORY REPORTS LFB WIDE,PROPERTY SERVICES (3 US),ENERGY AUDITING AGENCY LTD,1.00,"9,943.00","9,943.00",PSP/24729,"9,943.00"
PSP/24731,10/04/19,9931.00,REFURBISHMENT OF 1ST FLOOR SHOWER ROOM NORTHOLT FS,NORTHOLT FIRE STATION,B NOKES CONTRACTS LTD,"9,931.00",1.00,"9,931.00",PSP/24731,"9,931.00"
PSP/24749,12/04/19,9600.00,ENERGY EFFICIENCY AUDITS - LFB WIDE,PROPERTY SERVICES (3 US),GREEN ENERGY PARTNERS LTD,1.00,"9,600.00","9,600.00",PSP/24749,"9,600.00"
PSP/24751,12/04/19,8421.57,ELECTRICAL VEICHLE CHARGING POINT INSTALLATION HENDON FS,HENDON FIRE STATION,CHARGEMASTER PLC,"8,421.57",1.00,"8,421.57",PSP/24751,"8,421.57"
PSP/24755,16/04/19,9965.50,STOP GAP FIRE GEAR HANGING LAMBETH RIVER FS,LAMBETH RIVER STATION,B NOKES CONTRACTS LTD,"9,965.50",1.00,"9,965.50",PSP/24755,"9,965.50"
PSP/24756,16/04/19,8439.25,PART REFURB OF 3NO MALE SHOWER LAMBETH  FS,LAMBETH FIRE STATION,B NOKES CONTRACTS LTD,"8,439.25",1.00,"8,439.25",PSP/24756,"8,439.25"
PSP/24757,16/04/19,7892.50,VARIOUS WORKS TOI BA ROOM ENFIELD FS,ENFIELD FIRE STATION,B NOKES CONTRACTS LTD,"7,892.50",1.00,"7,892.50",PSP/24757,"7,892.50"
PSP/24759,16/04/19,9930.00,NEW BOILER INSTALLATION MILLWALL FS,MILLWALL FIRE STATION,ADVECO LTD T/A AO SMITH WATER,1.00,"9,930.00","9,930.00",PSP/24759,"9,930.00"
PSP/24769,25/04/19,6950.00,SPALLING CONCRETE WEMBLEY FS,WEMBLEY FIRE STATION,FAHEY BUILDERS LTD,"6,950.00",1.00,"6,950.00",PSP/24769,"6,950.00"
PSP/24770,25/04/19,7646.65,BRICK WORK REPAIR BATTERSEA FS,BATTERSEA FIRE STATION,B NOKES CONTRACTS LTD,"7,646.65",1.00,"7,646.65",PSP/24770,"7,646.65"
PSP/24776,26/04/19,9895.50,VARIOUS WORKS TO WM DORM BETHNAL GREEN FS,BETHNAL GREEN FIRE STATION,B NOKES CONTRACTS LTD,"9,895.50",1.00,"9,895.50",PSP/24776,"9,895.50"
PSP/24778,29/04/19,5488.50,VARIOUS WORKS LAMBETH RIVER FS,LAMBETH RIVER STATION,B NOKES CONTRACTS LTD,"5,488.50",1.00,"5,488.50",PSP/24778,"5,488.50"
PSP/24783,30/04/19,7168.00,INSTALLATION OF PARKING RESTRICTIONS WILLESDEN FS,WILLESDEN FIRE STATION,B NOKES CONTRACTS LTD,"7,168.00",1.00,"7,168.00",PSP/24783,"7,168.00"
PSP/24785,30/04/19,5560.00,DAMAGED PLASTER WORK BATTERSEA FS,BATTERSEA FIRE STATION,FAHEY BUILDERS LTD,"5,560.00",1.00,"5,560.00",PSP/24785,"5,560.00"
PSP/24793,30/04/19,5216.60,CEILING REPAIRS BATTERSEA FS,BATTERSEA FIRE STATION,B NOKES CONTRACTS LTD,"5,216.60",1.00,"5,216.60",PSP/24793,"5,216.60"
PSP/24799,02/05/19,7958.60,NEW BOILER INSTALLATION LEWISHAM FS,LEWISHAM FIRE STATION,ADVECO LTD T/A AO SMITH WATER,1.00,"7,958.60","7,958.60",PSP/24799,"7,958.60"
PSP/24800,03/05/19,6015.00,SUPPLY/FIT CORNER ANGLES WALTHAMSTOW FS,WALTHAMSTOW FIRE STATION,B NOKES CONTRACTS LTD,"6,015.00",1.00,"6,015.00",PSP/24800,"6,015.00"
PSP/24801,08/05/19,9931.00,FEMALE SHOWER REFURBISHMENT  FOREST HILL FS,FOREST HILL FIRE STATION,B NOKES CONTRACTS LTD,"9,931.00",1.00,"9,931.00",PSP/24801,"9,931.00"
PSP/24806,09/05/19,7116.73,ELECTRICAL VEICHLE CHARGING POINT INSTALLATION BRIXTON FS,BRIXTON FIRE STATION,CHARGEMASTER PLC,"7,116.73",1.00,"7,116.73",PSP/24806,"7,116.73"
PSP/24808,10/05/19,7218.69,ELECTRICAL VEICHLE CHARGING POINT INSTALLATION W HAMPSTEAD,W HAMPSTEAD FIRE STATION,CHARGEMASTER PLC,"7,218.69",1.00,"7,218.69",PSP/24808,"7,218.69"
PSP/24811,15/05/19,5674.33,REMOVE/SUPPY/INSTALL URINIALS UNION ST,UNION STREET HQ - FM,B NOKES CONTRACTS LTD,"5,674.33",1.00,"5,674.33",PSP/24811,"5,674.33"
PSP/24817,17/05/19,6276.00,ROOF EDGE PROTECTION INSTALLATION ADDIINGTON FS,ADDINGTON FIRE STATION,Basingstoke Energy Services,"6,276.00",1.00,"6,276.00",PSP/24817,"6,276.00"
PSP/24818,17/05/19,8915.00,ROOF EDGE PROTECTION INSTALLATION RUISLIP FS,RUISLIP FIRE STATION,Basingstoke Energy Services,"8,915.00",1.00,"8,915.00",PSP/24818,"8,915.00"
PSP/24819,17/05/19,8915.00,ROOF EDGE PROTECTION INSTALLATION TOTTENHAM FS,TOTTENHAM FIRE STATION,Basingstoke Energy Services,"8,915.00",1.00,"8,915.00",PSP/24819,"8,915.00"
PSP/24820,17/05/19,6850.00,VOLTAGE OPTIMSATION UNIT REPLACEMENT MILLWALL FS,MILLWALL FIRE STATION,ENVISION CONCEPTS LIMITED,"6,850.00",1.00,"6,850.00",PSP/24820,"6,850.00"
PSP/24825,20/05/19,9750.00,DRILL TOWER REPAIR HILLINGDON FS,HILLINGDON FIRE STATION,FAHEY BUILDERS LTD,"9,750.00",1.00,"9,750.00",PSP/24825,"9,750.00"
PSP/24836,24/05/19,6952.25,ADDTIONAL WORKS TO THE EXTRACTOR SYSTEM WENNINGTON FS,WENNINGTON FIRE STATION,B NOKES CONTRACTS LTD,1.00,"6,952.25","6,952.25",PSP/24836,"6,952.25"
PSP/24841,30/05/19,6144.00,PROVISION OF MOTORISED YARD GATES CLAPHAM FS,CLAPHAM FIRE STATION,THE FULKER CONSULTANCY LIMITED,1.00,"6,144.00","6,144.00",PSP/24841,"6,144.00"
PSP/24842,30/05/19,6144.00,PROVISION OF MOTORISED YARD GATES STRATFORD FS,STRATFORD FIRE STATION,THE FULKER CONSULTANCY LIMITED,1.00,"6,144.00","6,144.00",PSP/24842,"6,144.00"
PSP/24846,30/05/19,6746.00,MECHANICAL GATE SERVICE AND MAINTENANCE WALTHAMSTOW FS,WALTHAMSTOW FIRE STATION,Security Solutions (Northern),"6,746.00",1.00,"6,746.00",PSP/24846,"6,746.00"
PSP/24847,30/05/19,8872.00,VARIOUS WORKS IN DORM ENFIELD FS,ENFIELD FIRE STATION,B NOKES CONTRACTS LTD,1.00,"8,872.00","8,872.00",PSP/24847,"8,872.00"
PSP/24848,30/05/19,8060.77,ELECTRICAL VEICHLE CHARGING POINT INSTALLATION LEE GREEN FS,LEE GREEN FIRE STATION,CHARGEMASTER PLC,"8,060.77",1.00,"8,060.77",PSP/24848,"8,060.77"
PSP/24852,31/05/19,7866.75,REPLACE TOILET FLUSH MECHANISMUNION ST,UNION STREET HQ - FM,B NOKES CONTRACTS LTD,1.00,"7,866.75","7,866.75",PSP/24852,"7,866.75"
PSP/24854,03/06/19,8581.90,NETWORK INSTALLATION MERTON LOC,MERTON LOC-PROPERTY ORDER ONLY,PILLINGER CONTROLS LTD,"8,581.90",1.00,"8,581.90",PSP/24854,"8,581.90"
PSP/24855,03/06/19,5400.00,ASBESTOS PANEL REMOVAL WIL/24K F355579 WILLESDEN FS,WILLESDEN FIRE STATION,AA WOODS,1.00,"5,400.00","5,400.00",PSP/24855,"5,400.00"
PSP/24856,03/06/19,7688.60,NEW BOILER INSTALLATION PARK ROYAL FS,PARK ROYAL FIRE STATION,ADVECO LTD T/A AO SMITH WATER,1.00,"7,688.60","7,688.60",PSP/24856,"7,688.60"
PSP/24857,03/06/19,9192.10,NEW WATER HEATER INSTALLATION STANMORE FS,STANMORE FIRE STATION,ADVECO LTD T/A AO SMITH WATER,1.00,"9,192.10","9,192.10",PSP/24857,"9,192.10"
PSP/24858,03/06/19,9004.60,NEW WATER HEATER INSTALLATION PARK ROYAL FS,PARK ROYAL FIRE STATION,ADVECO LTD T/A AO SMITH WATER,1.00,"9,004.60","9,004.60",PSP/24858,"9,004.60"
PSP/24870,05/06/19,8647.20,NEW BOILER INSTALLATION ROMFORD FS,ROMFORD FIRE STATION,ADVECO LTD T/A AO SMITH WATER,1.00,"8,647.20","8,647.20",PSP/24870,"8,647.20"
PSP/24873,05/06/19,5954.30,VARIOUS WORKS TO CREW MANAGER'S GEAR HANGING ROOM ADDINGTON,ADDINGTON FIRE STATION,B NOKES CONTRACTS LTD,1.00,"5,954.30","5,954.30",PSP/24873,"5,954.30"
PSP/24874,05/06/19,7292.00,TEMPORARY SHOWER WORKS NORTHOLT FS,NORTHOLT FIRE STATION,B NOKES CONTRACTS LTD,1.00,"7,292.00","7,292.00",PSP/24874,"7,292.00"
PSP/24877,05/06/19,7650.00,DRILL YARD REPAIR DEPTFORD FS,DEPTFORD FIRE STATION,FAHEY BUILDERS LTD,"7,650.00",1.00,"7,650.00",PSP/24877,"7,650.00"
PSP/24884,07/06/19,5353.00,INSTALL COLD WATER BOOSTER SET BATTERSEA FS,BATTERSEA FIRE STATION,LONDON PUMPS LTD,"5,353.00",1.00,"5,353.00",PSP/24884,"5,353.00"
PSP/24887,10/06/19,5913.00,APPLIANCE BAY  DOOR REPLACEMENT PROJECT ELTHAM FS,ELTHAM FIRE STATION,THE FULKER CONSULTANCY LIMITED,"5,913.00",1.00,"5,913.00",PSP/24887,"5,913.00"
PSP/24888,10/06/19,5913.00,APPLIANCE BAY  DOOR REPLACEMENT PROJECT BRIXTON FS,BRIXTON FIRE STATION,THE FULKER CONSULTANCY LIMITED,"5,913.00",1.00,"5,913.00",PSP/24888,"5,913.00"
PSP/24891,10/06/19,9845.00,APPLIANCE BAY CEILING REPAIRS FULHAM FS,FULHAM FIRE STATION,B NOKES CONTRACTS LTD,1.00,"9,845.00","9,845.00",PSP/24891,"9,845.00"
PSP/24892,10/06/19,5405.50,REPAIRS TO HOPERS AND DOWNPIPES EALING FS,EALING FIRE STATION,B NOKES CONTRACTS LTD,1.00,"5,405.50","5,405.50",PSP/24892,"5,405.50"
PSP/24893,10/06/19,9900.50,WINDOW REMEDIAL WORKS HEATHROW FS,HEATHROW FIRE STATION,B NOKES CONTRACTS LTD,1.00,"9,900.50","9,900.50",PSP/24893,"9,900.50"
PSP/24895,14/06/19,9971.00,REPAIR TO DRILL TOWER GATES ADDINGTON FS,ADDINGTON FIRE STATION,B NOKES CONTRACTS LTD,1.00,"9,971.00","9,971.00",PSP/24895,"9,971.00"
PSP/24898,17/06/19,9966.00,REPLACEMENT OF SIDE GATES TO YARD BATTERSEA FS,BATTERSEA FIRE STATION,B NOKES CONTRACTS LTD,1.00,"9,966.00","9,966.00",PSP/24898,"9,966.00"
PSP/24907,18/06/19,6328.50,BARRIER/BOLLARD WORKS WILESDEN FS,WILLESDEN FIRE STATION,B NOKES CONTRACTS LTD,1.00,"6,328.50","6,328.50",PSP/24907,"6,328.50"
PSP/24908,18/06/19,9994.25,CONVERSION OF WATCH MANAGER'S BATHROOM ADDINGTON FS,ADDINGTON FIRE STATION,B NOKES CONTRACTS LTD,1.00,"9,994.25","9,994.25",PSP/24908,"9,994.25"
PSP/24917,24/06/19,9890.00,DRILL TOWER REPAIR CHISWICK FS,CHISWICK FIRE STATION,FAHEY BUILDERS LTD,"9,890.00",1.00,"9,890.00",PSP/24917,"9,890.00"
PSP/24918,24/06/19,9536.00,ROOF REPAIR WORKS HESTON FS,HESTON FIRE STATION,FAHEY BUILDERS LTD,"9,536.00",1.00,"9,536.00",PSP/24918,"9,536.00"
PSP/24920,24/06/19,7015.00,VARIOUS WORKS TO GROUND FLOOR WM DORM BETHNAL GREEN FS,BETHNAL GREEN FIRE STATION,B NOKES CONTRACTS LTD,"7,015.00",1.00,"7,015.00",PSP/24920,"7,015.00"
TSE/81335,08/04/19,6867.00,HARDWARE SUPPORT              (ICT),ENTERPRISE APPLICATION DELIVER,CADCORP,1.00,"6,867.00","6,867.00",TSE/81335,"6,867.00"
TSE/81341,08/04/19,9400.00,"NON CATALOGUE - SERVICES, EXCLUDING PROPERTY SERVICES",OPERATIONAL RISK,360 SYSTEMS LIMITED,"5,400.00",1.00,"5,400.00",TSE/81341,"9,400.00"
TSE/81341,08/04/19,9400.00,"NON CATALOGUE - SERVICES, EXCLUDING PROPERTY SERVICES",OPERATIONAL RISK,360 SYSTEMS LIMITED,"4,000.00",1.00,"4,000.00",,
TSE/81357,08/04/19,6603.65,PAGING SERVICES               (ICT),EMERGENCY SERVICES NETWORK,PAGEONE COMMUNICATIONS LIMITED,77.69,85.00,"6,603.65",TSE/81357,"6,603.65"
TSE/81404,10/04/19,9000.00,STROBE & VIBRATING PAD PACK,(NW) CFS TEAM - HILLINGDON,FIREANGEL SAFETY TECHNOLOGY LD,300.00,20.00,"6,000.00",TSE/81404,"9,000.00"
TSE/81404,10/04/19,9000.00,"SMOKE ALARM, THERMOTEK WST-630, HEARING IMPAIRED",(NW) CFS TEAM - HILLINGDON,FIREANGEL SAFETY TECHNOLOGY LD,150.00,20.00,"3,000.00",,
TSE/81431,11/04/19,5000.00,POSTAL/COURIER SERVICES (HQ)  - ROYAL MAIL,IMD MAIL SERVICES (G US),ROYAL MAIL,1.00,"5,000.00","5,000.00",TSE/81431,"5,000.00"
TSE/81437,11/04/19,9705.00,TECHNOLOGY SOLUTIONS          (ICT),ICT - TECHNICAL SECURITY,ACTICA CONSULTING LTD,1.00,"9,705.00","9,705.00",TSE/81437,"9,705.00"
TSE/81456,15/04/19,6750.00,"SMOKE ALARM, THERMOTEK WST-630, HEARING IMPAIRED",(NE) CFS TEAM - STRATFORD REAR,FIREANGEL SAFETY TECHNOLOGY LD,150.00,15.00,"2,250.00",TSE/81456,"6,750.00"
TSE/81456,15/04/19,6750.00,STROBE & VIBRATING PAD PACK,(NE) CFS TEAM - STRATFORD REAR,FIREANGEL SAFETY TECHNOLOGY LD,300.00,15.00,"4,500.00",,
TSE/81476,15/04/19,5000.00,POSTAL/COURIER SERVICES (HQ)  - PEGASUS COURIERS,IMD MAIL SERVICES (G US),CHAIN GANG,1.00,"5,000.00","5,000.00",TSE/81476,"5,000.00"
TSE/81479,15/04/19,5000.00,SUBSCRIPTIONS FOR PUBLICATIONSVIA LFC LIBRARY SERVICES,IMD LIBRARY SERVICES (LG US),PRENAX UK,1.00,"5,000.00","5,000.00",TSE/81479,"5,000.00"
TSE/81488,15/04/19,5140.00,DEVELOPMENT & TRAINING -      LEARNING,TRAINING DELIVERY,SUSSEX PARTNERSHIP NHS FT,"5,140.00",1.00,"5,140.00",TSE/81488,"5,140.00"
TSE/81496,16/04/19,5356.12,AGENCY STAFF ADMIN AND CLERICAL (HOURLY RATE) - NON ADECCO,PHOTOCOPYING  UNIT (G US),THE KINGDOM GROUP LT T/A KINGS,20.68,259.00,"5,356.12",TSE/81496,"5,356.12"
TSE/81510,16/04/19,7890.00,"PROFESSIONAL SERVICES, RECRUITMENT CONSULTANCY",COMMISSION'S SECRETAR'T (3 US),GATENBY SANDERSON LTD,"7,890.00",1.00,"7,890.00",TSE/81510,"7,890.00"
TSE/81514,16/04/19,8184.93,SOFTWARE SUPPORT              (ICT),ICT - SERVICE MANAGEMENT,ENERGY AUDITING AGENCY LTD,"5,461.30",1.00,"5,461.30",TSE/81514,"8,184.93"
TSE/81514,16/04/19,8184.93,SOFTWARE SUPPORT              (ICT),ICT - SERVICE MANAGEMENT,ENERGY AUDITING AGENCY LTD,"2,723.63",1.00,"2,723.63",,
TSE/81585,23/04/19,9486.00,TELEPHONY SUPPORT             (ICT),ICT - SERVICE MANAGEMENT,ATOS IT SERVICES UK LIMITED,"9,486.00",1.00,"9,486.00",TSE/81585,"9,486.00"
TSE/81636,26/04/19,8119.50,"DRILL SUIT, CADET, FSYTA,     YELLOW BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,69.00,20.00,"1,380.00",TSE/81636,"8,119.50"
TSE/81636,26/04/19,8119.50,"DRILL SUIT, CADET, FSYTA,     YELLOW BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,69.00,10.00,690.00,,
TSE/81636,26/04/19,8119.50,"DRILL SUIT, CADET, FSYTA,     YELLOW BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,69.00,10.00,690.00,,
TSE/81636,26/04/19,8119.50,"DRILL SUIT, CADET, FSYTA,     YELLOW BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,69.00,15.00,"1,035.00",,
TSE/81636,26/04/19,8119.50,"DRILL SUIT, CADET, FSYTA,     YELLOW BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,69.00,15.00,"1,035.00",,
TSE/81636,26/04/19,8119.50,"TROUSERS, NAVY, WAIST: 24     , LEG: 30 (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,15.50,10.00,155.00,,
TSE/81636,26/04/19,8119.50,"TROUSERS, NAVY, WAIST: 26     , LEG: 30 (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,15.50,15.00,232.50,,
TSE/81636,26/04/19,8119.50,"TROUSERS, NAVY, WAIST: 28     , LEG: 30 (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,15.50,20.00,310.00,,
TSE/81636,26/04/19,8119.50,"TROUSERS, NAVY, WAIST: 30     , LEG: 31.5 (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,15.50,20.00,310.00,,
TSE/81636,26/04/19,8119.50,"TROUSERS, NAVY, WAIST: 30     , LEG: 33.5 (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,15.50,10.00,155.00,,
TSE/81636,26/04/19,8119.50,"TROUSERS, NAVY, WAIST: 32     , LEG: 31.5 (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,15.50,10.00,155.00,,
TSE/81636,26/04/19,8119.50,"TROUSERS, NAVY, WAIST: 32     , LEG: 33.5 (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,15.50,10.00,155.00,,
TSE/81636,26/04/19,8119.50,"TROUSERS, NAVY, WAIST: 34     , LEG: 31.5 (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,15.50,10.00,155.00,,
TSE/81636,26/04/19,8119.50,"TROUSERS, NAVY, WAIST: 34     , LEG: 33.5 (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,15.50,10.00,155.00,,
TSE/81636,26/04/19,8119.50,"TROUSERS, NAVY, WAIST: 36     , LEG: 31.5 (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,15.50,10.00,155.00,,
TSE/81636,26/04/19,8119.50,"TROUSERS, NAVY, WAIST: 36     , LEG: 33.5 (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,15.50,10.00,155.00,,
TSE/81636,26/04/19,8119.50,"SHIRT, NAVY, CADET,           SIZE: XL (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,19.95,15.00,299.25,,
TSE/81636,26/04/19,8119.50,"SHIRT, NAVY, CADET,           SIZE: 2XL (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,19.95,10.00,199.50,,
TSE/81636,26/04/19,8119.50,"SHIRT, NAVY, CADET,           SIZE: M (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,19.95,15.00,299.25,,
TSE/81636,26/04/19,8119.50,"SHIRT, NAVY, CADET,           SIZE: S (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,19.95,10.00,199.50,,
TSE/81636,26/04/19,8119.50,"SHIRT, NAVY, CADET,           SIZE: XS (CADET) FSYTA",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,19.95,10.00,199.50,,
TSE/81758,02/05/19,9657.00,MUTUAL ASSISTANCE,SYSTEMS SUPPORT & IMPROVEMENT,ROYAL BERKSHIRE FIRE & RESCUE,333.00,29.00,"9,657.00",TSE/81758,"9,657.00"
TSE/81760,02/05/19,8923.67,"PROFESSIONAL SERVICES, SPECIALIST CONTRACTORS",NFCC HACKITT REVIEW,DEVON AND SOMERSET FIRE &,"8,923.67",1.00,"8,923.67",TSE/81760,"8,923.67"
TSE/81873,10/05/19,6500.00,SOFTWARE SUPPORT              (ICT),SYSTEMS SUPPORT & IMPROVEMENT,LEXISNEXIS VISUALFILES,"6,500.00",1.00,"6,500.00",TSE/81873,"6,500.00"
TSE/81966,14/05/19,5400.00,"PROFESSIONAL SERVICES, COUNSELLING",HR COUNSELLING & WELLBEING,C.J. ABLACK LTD (MS J. ABLACK),200.00,27.00,"5,400.00",TSE/81966,"5,400.00"
TSE/81991,15/05/19,5007.20,VEHICLE UNITARY PAYMENTS,TRAINING DELIVERY,BABCOCK CRITICAL SERVICES LTD,"5,007.20",1.00,"5,007.20",TSE/81991,"5,007.20"
TSE/82007,16/05/19,5267.60,"TRAVEL, HOTEL BOOKINGS -      REDFERN",INTER OPERABILITY SFE (2 US),CORPORATE TRAVEL MGMT(NORTH),658.45,8.00,"5,267.60",TSE/82007,"5,267.60"
TSE/82078,22/05/19,9795.12,SOFTWARE SUPPORT              (ICT),ICT - NETWORK GROUP,PHOENIX SOFTWARE LTD,"9,795.12",1.00,"9,795.12",TSE/82078,"9,795.12"
TSE/82080,22/05/19,8710.60,"HX481V2 C/W AERIAL, BATTERY    AND BELT CLIP, PROGRAMME",RADIO GROUP (RUISLIP),RADIOCOMS SYSTEMS LIMITED,145.01,60.00,"8,700.60",TSE/82080,"8,710.60"
