Invoice Number, Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
INV506791,280219V,HEALTH MANAGEMENT LIMITED,INV506791,1,"8,350.00",MEDICAL APPEALS,14/03/19,"8,350.00",People Services,"Works - Construction, R&M"
MANF023156,800126937,INTERSERVE ( FACILITIES MGMT),MANF023156,1,"1,122.31",PLANNED CLEANING,14/03/19,"6,970.63",Technical and Service Support,"Works - Construction, R&M"
MANF023156,800126937,INTERSERVE ( FACILITIES MGMT),MANF023156,2,747.65,PLANNED CLEANING,14/03/19,,Technical and Service Support,"Works - Construction, R&M"
MANF023156,800126937,INTERSERVE ( FACILITIES MGMT),MANF023156,3,"2,639.85",PLANNED CLEANING,14/03/19,,Technical and Service Support,"Works - Construction, R&M"
MANF023156,800126937,INTERSERVE ( FACILITIES MGMT),MANF023156,4,619.01,PLANNED CLEANING,14/03/19,,Technical and Service Support,"Works - Construction, R&M"
MANF023156,800126937,INTERSERVE ( FACILITIES MGMT),MANF023156,5,"1,104.74",PLANNED CLEANING,14/03/19,,Technical and Service Support,"Works - Construction, R&M"
MANF023156,800126937,INTERSERVE ( FACILITIES MGMT),MANF023156,6,737.07,PLANNED CLEANING,14/03/19,,Technical and Service Support,"Works - Construction, R&M"
MCE611,060319V,B NOKES CONTRACTS LTD,MCE611,1,"11,154.50",REACTIVE SMALL WORKS AND PROJ,14/03/19,"11,154.50",Technical and Service Support,"Works - Construction, R&M"
MCE616,080319V,B NOKES CONTRACTS LTD,MCE616,1,"31,060.00",PLANNED BUILDING DECORATIONS,14/03/19,"43,287.26",Technical and Service Support,"Works - Construction, R&M"
MCE616,080319V,B NOKES CONTRACTS LTD,MCE616,2,"12,227.26",PLANNED BUILDING DECORATIONS,14/03/19,,Technical and Service Support,"Works - Construction, R&M"
MCE626,060319K,B NOKES CONTRACTS LTD,MCE626,1,"4,799.00",REACTIVE BUILDING FABRIC,14/03/19,"4,799.00",Technical and Service Support,"Works - Construction, R&M"
MCE628,070319V,B NOKES CONTRACTS LTD,MCE628,1,"5,737.40",REACTIVE SMALL WORKS AND PROJ,14/03/19,"5,737.40",Technical and Service Support,"Works - Construction, R&M"
MCE629,110319K,B NOKES CONTRACTS LTD,MCE629,1,"2,211.00",REACTIVE SMALL WORKS AND PROJ,14/03/19,"2,211.00",Technical and Service Support,"Works - Construction, R&M"
MCE630,070319K,B NOKES CONTRACTS LTD,MCE630,1,"4,892.00",REACTIVE MEP,14/03/19,"4,892.00",Technical and Service Support,"Works - Construction, R&M"
MCE631,070319K,B NOKES CONTRACTS LTD,MCE631,1,"2,361.00",REACTIVE MEP,14/03/19,"2,361.00",Technical and Service Support,"Works - Construction, R&M"
MCE632,060319K,B NOKES CONTRACTS LTD,MCE632,1,"3,150.90",REACTIVE SMALL WORKS AND PROJ,14/03/19,"3,150.90",Technical and Service Support,"Works - Construction, R&M"
MCE633,060319V,B NOKES CONTRACTS LTD,MCE633,1,"9,497.00",REACTIVE SMALL WORKS AND PROJ,14/03/19,"9,497.00",Technical and Service Support,"Works - Construction, R&M"
MCE634,060319K,B NOKES CONTRACTS LTD,MCE634,1,"2,710.00",REACTIVE SMALL WORKS AND PROJ,14/03/19,"2,710.00",Technical and Service Support,"Works - Construction, R&M"
MCE635,110319K,B NOKES CONTRACTS LTD,MCE635,1,"4,405.00",REACTIVE MEP,14/03/19,"4,405.00",Technical and Service Support,"Works - Construction, R&M"
MCE636,110319V,B NOKES CONTRACTS LTD,MCE636,1,"9,988.50",REACTIVE SMALL WORKS AND PROJ,14/03/19,"9,988.50",Technical and Service Support,"Works - Construction, R&M"
MCE637,070319V,B NOKES CONTRACTS LTD,MCE637,1,"7,892.50",REACTIVE SMALL WORKS AND PROJ,14/03/19,"7,892.50",Technical and Service Support,"Works - Construction, R&M"
MCE638,110319V,B NOKES CONTRACTS LTD,MCE638,1,"9,999.05",REACTIVE SMALL WORKS AND PROJ,14/03/19,"9,999.05",Technical and Service Support,"Works - Construction, R&M"
MCE639,110319K,B NOKES CONTRACTS LTD,MCE639,1,"1,488.00",REACTIVE SMALL WORKS AND PROJ,14/03/19,"1,488.00",Technical and Service Support,"Works - Construction, R&M"
MCE640,110319V,B NOKES CONTRACTS LTD,MCE640,1,"5,763.65",REACTIVE SMALL WORKS AND PROJ,14/03/19,"5,763.65",Technical and Service Support,"Works - Construction, R&M"
MCE641,110319V,B NOKES CONTRACTS LTD,MCE641,1,"5,763.65",REACTIVE SMALL WORKS AND PROJ,14/03/19,"5,763.65",Technical and Service Support,"Works - Construction, R&M"
MCE642,070319V,B NOKES CONTRACTS LTD,MCE642,1,"34,928.50",DEVELOPMENT  EXPENSES-CONTRACT,14/03/19,"34,928.50",Technical and Service Support,"Works - Construction, R&M"
MCE643,060319V,B NOKES CONTRACTS LTD,MCE643,1,"9,105.75",REACTIVE SMALL WORKS AND PROJ,14/03/19,"9,105.75",Technical and Service Support,Works - Construction
MCE644,080319K,B NOKES CONTRACTS LTD,MCE644,1,"2,090.50",REACTIVE SMALL WORKS AND PROJ,14/03/19,"2,090.50",Technical and Service Support,Works - Construction
MCE645,060319K,B NOKES CONTRACTS LTD,MCE645,1,"4,433.53",REACTIVE SMALL WORKS AND PROJ,14/03/19,"4,433.53",Technical and Service Support,Works - Construction
MCE646,060319K,B NOKES CONTRACTS LTD,MCE646,1,"1,613.00",REACTIVE SMALL WORKS AND PROJ,14/03/19,"1,613.00",Technical and Service Support,Works - Construction
MCE647,060319V,B NOKES CONTRACTS LTD,MCE647,1,"9,266.75",REACTIVE SMALL WORKS AND PROJ,14/03/19,"9,266.75",Technical and Service Support,Works - Construction
MCE648,110319K,B NOKES CONTRACTS LTD,MCE648,1,"4,057.00",REACTIVE SMALL WORKS AND PROJ,14/03/19,"4,057.00",Technical and Service Support,Works - Construction
MCE651,060319K,B NOKES CONTRACTS LTD,MCE651,1,415.50,REACTIVE BUILDING FABRIC,14/03/19,415.50,Technical and Service Support,Works - Construction
MCE652,060319K,B NOKES CONTRACTS LTD,MCE652,1,685.75,REACTIVE BUILDING FABRIC,14/03/19,685.75,Technical and Service Support,Works - Construction
MCE653,070319K,B NOKES CONTRACTS LTD,MCE653,1,"3,290.00",REACTIVE SMALL WORKS AND PROJ,14/03/19,"3,290.00",Technical and Service Support,Works - Construction
OP/I836781,070319K,PHOENIX SOFTWARE LTD,OP/I836781,1,"2,640.24",SOFTWARE COTS,14/03/19,"2,640.24",Information and Communication Technology,ICT
OP/M546052,070319K,SPECIALIST COMPUTER CENTRE,OP/M546052,1,"1,192.00",ACQUISITIONS,14/03/19,"1,199.70",Information and Communication Technology,ICT
OP/M546052,070319K,SPECIALIST COMPUTER CENTRE,OP/M546052,2,7.70,ADDITIONAL PURCHASE COSTS,14/03/19,,Information and Communication Technology,Facilities & Management Services
PA182494,270219K,KCOM GROUP,PA182494,1,"1,782.52",DEVELOPMENT  EXPENSES-CONTRACT,14/03/19,"1,782.52",Technical and Service Support,ICT
PH-205375,060319K,ETC VENUES LTD,PH-205375,1,384.00,HIRE OF FACILITIES,14/03/19,384.00,Training and Professional Development,Facilities & Management Services
PI78503,070319K,PILLINGER CONTROLS LTD,PI78503,1,"4,193.03",REACTIVE SMALL WORKS AND PROJ,14/03/19,"4,193.03",Technical and Service Support,Works - Construction
PI78506,070319K,PILLINGER CONTROLS LTD,PI78506,1,168.00,REACTIVE SMALL WORKS AND PROJ,14/03/19,672.00,Technical and Service Support,Works - Construction
PI78506,070319K,PILLINGER CONTROLS LTD,PI78506,2,168.00,REACTIVE SMALL WORKS AND PROJ,14/03/19,,Technical and Service Support,Works - Construction
PI78506,070319K,PILLINGER CONTROLS LTD,PI78506,3,168.00,REACTIVE SMALL WORKS AND PROJ,14/03/19,,Technical and Service Support,Works - Construction
PI78506,070319K,PILLINGER CONTROLS LTD,PI78506,4,168.00,REACTIVE SMALL WORKS AND PROJ,14/03/19,,Technical and Service Support,Works - Construction
PI78513,070319K,PILLINGER CONTROLS LTD,PI78513,1,525.00,REACTIVE SMALL WORKS AND PROJ,14/03/19,525.00,Technical and Service Support,Works - Construction
PSI-0036137,070319K,SAFETYNET SOLUTIONS LIMITED,PSI-0036137,1,"2,010.00",STATIONERY CONSUMABLES,14/03/19,"2,010.00",Technical and Service Support,Stationery
PSINV02372288,250219O,CDW LTD,PSINV02372288,1,596.05,HARDWARE DESKTOP,14/03/19,945.15,Information and Communication Technology,ICT
PSINV02372288,250219O,CDW LTD,PSINV02372288,2,321.50,HARDWARE DESKTOP,14/03/19,,Information and Communication Technology,ICT
PSINV02372288,250219O,CDW LTD,PSINV02372288,3,27.60,HARDWARE DESKTOP,14/03/19,,Information and Communication Technology,ICT
PSINV02375145,270219K,CDW LTD,PSINV02375145,1,425.75,ACQUISITIONS,14/03/19,"1,200.60",Information and Communication Technology,ICT
PSINV02375145,270219K,CDW LTD,PSINV02375145,2,160.75,ACQUISITIONS,14/03/19,,Information and Communication Technology,ICT
PSINV02375145,270219K,CDW LTD,PSINV02375145,3,13.80,ACQUISITIONS,14/03/19,,Information and Communication Technology,ICT
PSINV02375145,270219K,CDW LTD,PSINV02375145,4,425.75,ACQUISITIONS,14/03/19,,Information and Communication Technology,ICT
PSINV02375145,270219K,CDW LTD,PSINV02375145,5,160.75,ACQUISITIONS,14/03/19,,Information and Communication Technology,ICT
PSINV02375145,270219K,CDW LTD,PSINV02375145,6,13.80,ACQUISITIONS,14/03/19,,Information and Communication Technology,ICT
PULL602,060319K,PULLMAN MOTORS,PULL602,1,840.00,OPERATIONAL EQUIP-PURCHASE,14/03/19,840.00,Procurement,Fire & Rescue
SI044246,060319K,BATES OFFICE SERVICES LTD,SI044246,1,375.10,OFFICE FURNITURE,14/03/19,375.10,Fire Stations (North East),Furniture & Soft Furnishings
SPAW166/18LFEP01,060319K,COLLINS (CONTRACTORS) LTD,SPAW166/18LFEP01,1,"4,381.00",PLANNED BUILDING DECORATIONS,14/03/19,"4,381.00",Technical and Service Support,Works - Construction
UKINV-100610,060319K,BOTTOMLINE TECHNOLOGIES LTD,UKINV-100610,1,429.50,SOFTWARE COTS,14/03/19,429.50,Information and Communication Technology,ICT
0000152961,120319K,GOVNET COMMUNICATIONS,0000152961,1,355.50,PROFESSIONAL DEVELOPMENT,18/03/19,355.50,Training and Professional Development,Human Resources
00013712,120319K,MOOLANDS LTD,00013712,1,327.09,REACTIVE MEP,18/03/19,327.09,Technical and Service Support,Works - Construction
00013848,120319K,MOOLANDS LTD,00013848,1,675.00,REACTIVE MEP,18/03/19,675.00,Technical and Service Support,Works - Construction
00013849,120319K,MOOLANDS LTD,00013849,1,415.00,REACTIVE MEP,18/03/19,415.00,Technical and Service Support,Works - Construction
00013850,120319K,MOOLANDS LTD,00013850,1,"2,890.00",REACTIVE MEP,18/03/19,"2,890.00",Technical and Service Support,Works - Construction
0141930619,142615,BAA BUSINESS SUPPORT CENTRE,0141930619,1,"28,750.00",RENTS,18/03/19,"28,750.00",Technical and Service Support,Facilities & Management Services
037608,120319K,JLA,037608,1,"1,500.00",PUBLIC RELATIONS,18/03/19,"1,500.00",Communications,Facilities & Management Services
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,1,216.23,WATER & SEWERAGE RATES,18/03/19,"31,737.46",Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,2,201.17,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,3,108.62,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,4,101.58,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,5,235.48,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,6,48.07,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,7,15.61,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,8,38.83,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,9,124.61,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,10,115.38,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,11,246.79,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,12,239.75,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,13,"1,247.20",WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,14,15.03,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,15,14.68,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,16,84.11,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,17,79.31,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,18,10.43,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,19,10.10,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,20,8.35,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,21,8.00,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,22,367.12,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,23,344.49,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,24,90.81,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,25,28.05,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,26,59.26,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,27,228.96,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,28,215.24,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,29,50.69,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,30,48.10,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,31,313.65,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,32,304.37,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,33,30.65,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,34,29.67,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,35,261.43,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,36,240.81,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,37,90.81,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,38,88.22,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,39,449.21,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,40,419.94,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,41,162.11,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,42,157.30,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,43,83.76,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,44,258.35,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,45,249.90,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,46,607.79,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,47,28.05,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,48,93.03,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,49,28.05,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,50,3.54,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,51,184.94,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,52,34.66,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,53,90.14,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,54,25.75,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,55,49.08,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,56,14.75,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,57,92.61,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,58,85.79,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,59,107.86,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,60,25.33,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,61,84.11,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,62,79.31,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,63,124.22,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,64,28.05,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,65,17.26,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,66,16.91,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,67,168.80,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,68,163.99,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,69,556.53,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,70,28.05,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,71,5.93,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,72,32.22,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,73,24.03,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,74,23.85,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,75,75.87,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,76,76.93,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,77,140.08,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
04358260/1,142606,ANGLIAN WATER BUS NATIONAL,04358260/1,78,24.24,WATER & SEWERAGE RATES,18/03/19,,Technical and Service Support,Utilities
